 ,Area,%Area,Slice
267,33,100,5
268,12,100,5
269,4,100,5
270,38,100,5
271,1,100,5
272,16,100,5
273,35,100,6
274,33,100,6
275,55,100,6
276,47,100,6
277,1,100,6
278,5,100,6
279,8,100,6
280,4,100,6
281,39,100,6
282,7,100,6
283,11,100,6
284,7,100,6
285,24,100,6
286,12,100,6
287,13,100,6
288,35,100,6
289,8,100,6
290,1,100,6
291,5,100,6
292,1,100,6
293,35,100,6
294,1,100,6
295,1,100,6
296,1,100,6
297,1,100,6
298,2,100,6
299,2,100,6
300,4,100,6
301,1,100,6
302,1,100,6
303,1,100,6
304,4,100,6
305,6,100,6
306,17,100,6
307,1,100,6
308,1,100,6
309,15,100,6
310,22,100,6
311,1,100,6
312,8,100,6
313,3,100,6
314,1,100,6
315,1,100,6
316,11,100,6
317,4,100,6
318,5,100,6
319,35,100,6
320,24,100,6
321,2,100,6
322,30,100,6
323,43,100,6
324,37,100,6
325,1,100,6
326,6,100,6
327,18,100,6
328,1,100,7
329,37,100,7
330,34,100,7
331,43,100,7
332,56,100,7
333,21,100,7
334,2,100,7
335,41,100,7
336,3,100,7
337,11,100,7
338,25,100,7
339,3,100,7
340,8,100,7
341,12,100,7
342,17,100,7
343,8,100,7
344,8,100,7
345,1,100,7
346,33,100,7
347,1,100,7
348,2,100,7
349,1,100,7
350,4,100,7
351,1,100,7
352,1,100,7
353,1,100,7
354,1,100,7
355,12,100,7
356,1,100,7
357,19,100,7
358,1,100,7
359,1,100,7
360,10,100,7
361,1,100,7
362,10,100,7
363,1,100,7
364,1,100,7
365,5,100,7
366,6,100,7
367,5,100,7
368,37,100,7
369,2,100,7
370,15,100,7
371,1,100,7
372,60,100,7
373,17,100,7
374,33,100,7
375,14,100,7
376,12,100,7
377,3,100,7
378,4,100,8
379,31,100,8
380,32,100,8
381,31,100,8
382,61,100,8
383,1,100,8
384,29,100,8
385,3,100,8
386,42,100,8
387,6,100,8
388,24,100,8
389,4,100,8
390,8,100,8
391,18,100,8
392,1,100,8
393,1,100,8
394,1,100,8
395,1,100,8
396,1,100,8
397,2,100,8
398,33,100,8
399,1,100,8
400,3,100,8
401,3,100,8
402,3,100,8
403,1,100,8
404,1,100,8
405,14,100,8
406,4,100,8
407,10,100,8
408,1,100,8
409,1,100,8
410,8,100,8
411,3,100,8
412,5,100,8
413,4,100,8
414,17,100,8
415,11,100,8
416,34,100,8
417,17,100,8
418,3,100,8
419,62,100,8
420,31,100,8
421,15,100,8
422,21,100,8
423,14,100,9
424,21,100,9
425,4,100,9
426,59,100,9
427,5,100,9
428,28,100,9
429,41,100,9
430,10,100,9
431,18,100,9
432,15,100,9
433,2,100,9
434,11,100,9
435,29,100,9
436,6,100,9
437,8,100,9
438,1,100,9
439,1,100,9
440,1,100,9
441,1,100,9
442,1,100,9
443,4,100,9
444,1,100,9
445,6,100,9
446,18,100,9
447,1,100,9
448,1,100,9
449,12,100,9
450,9,100,9
451,23,100,9
452,18,100,9
453,1,100,9
454,26,100,9
455,26,100,9
456,57,100,9
457,1,100,9
458,24,100,9
459,7,100,9
460,11,100,9
461,27,100,9
462,1,100,10
463,1,100,10
464,14,100,10
465,45,100,10
466,4,100,10
467,3,100,10
468,20,100,10
469,35,100,10
470,11,100,10
471,2,100,10
472,10,100,10
473,2,100,10
474,7,100,10
475,1,100,10
476,14,100,10
477,1,100,10
478,18,100,10
479,1,100,10
480,13,100,10
481,2,100,10
482,1,100,10
483,22,100,10
484,12,100,10
485,1,100,10
486,1,100,10
487,13,100,10
488,1,100,10
489,1,100,10
490,23,100,10
491,27,100,10
492,10,100,10
493,2,100,10
494,7,100,10
495,12,100,10
496,15,100,10
497,11,100,10
498,25,100,10
499,3,100,10
500,10,100,10
501,10,100,10
502,9,100,10
503,1,100,10
504,29,100,10
505,51,100,10
506,34,100,10
507,12,100,10
508,7,100,10
509,7,100,10
510,4,100,10
511,32,100,10
512,2,100,11
513,24,100,11
514,10,100,11
515,25,100,11
516,12,100,11
517,10,100,11
518,21,100,11
519,2,100,11
520,28,100,11
521,1,100,11
522,13,100,11
523,4,100,11
524,12,100,11
525,12,100,11
526,7,100,11
527,1,100,11
528,6,100,11
529,2,100,11
530,1,100,11
531,32,100,11
532,1,100,11
533,28,100,11
534,20,100,11
535,2,100,11
536,9,100,11
537,9,100,11
538,2,100,11
539,5,100,11
540,20,100,11
541,1,100,11
542,13,100,11
543,1,100,11
544,2,100,11
545,17,100,11
546,5,100,11
547,4,100,11
548,20,100,11
549,5,100,11
550,28,100,11
551,8,100,11
552,1,100,11
553,46,100,11
554,2,100,11
555,45,100,11
556,4,100,11
557,16,100,11
558,2,100,11
559,17,100,11
560,14,100,11
561,25,100,11
562,3,100,12
563,15,100,12
564,13,100,12
565,10,100,12
566,9,100,12
567,2,100,12
568,9,100,12
569,10,100,12
570,25,100,12
571,1,100,12
572,1,100,12
573,3,100,12
574,35,100,12
575,1,100,12
576,9,100,12
577,3,100,12
578,1,100,12
579,3,100,12
580,1,100,12
581,34,100,12
582,1,100,12
583,19,100,12
584,18,100,12
585,9,100,12
586,1,100,12
587,7,100,12
588,1,100,12
589,21,100,12
590,8,100,12
591,10,100,12
592,2,100,12
593,10,100,12
594,3,100,12
595,1,100,12
596,5,100,12
597,5,100,12
598,7,100,12
599,3,100,12
600,3,100,12
601,5,100,12
602,23,100,12
603,4,100,12
604,21,100,12
605,9,100,12
606,19,100,12
607,1,100,12
608,42,100,12
609,5,100,12
610,50,100,12
611,17,100,12
612,1,100,12
613,23,100,12
614,20,100,12
615,1,100,12
616,7,100,12
617,7,100,13
618,4,100,13
619,10,100,13
620,7,100,13
621,7,100,13
622,9,100,13
623,20,100,13
624,1,100,13
625,16,100,13
626,1,100,13
627,5,100,13
628,31,100,13
629,4,100,13
630,2,100,13
631,8,100,13
632,31,100,13
633,5,100,13
634,16,100,13
635,5,100,13
636,1,100,13
637,1,100,13
638,1,100,13
639,1,100,13
640,14,100,13
641,10,100,13
642,20,100,13
643,1,100,13
644,1,100,13
645,6,100,13
646,3,100,13
647,1,100,13
648,19,100,13
649,4,100,13
650,10,100,13
651,6,100,13
652,20,100,13
653,29,100,13
654,14,100,13
655,52,100,13
656,3,100,13
657,11,100,13
658,1,100,13
659,26,100,13
660,25,100,13
661,4,100,14
662,10,100,14
663,2,100,14
664,12,100,14
665,1,100,14
666,3,100,14
667,4,100,14
668,26,100,14
669,4,100,14
670,16,100,14
671,1,100,14
672,28,100,14
673,2,100,14
674,2,100,14
675,1,100,14
676,16,100,14
677,1,100,14
678,1,100,14
679,1,100,14
680,2,100,14
681,1,100,14
682,2,100,14
683,2,100,14
684,1,100,14
685,17,100,14
686,5,100,14
687,5,100,14
688,8,100,14
689,6,100,14
690,1,100,14
691,16,100,14
692,17,100,14
693,1,100,14
694,10,100,14
695,9,100,14
696,11,100,14
697,17,100,14
698,11,100,14
699,16,100,14
700,7,100,14
701,45,100,14
702,9,100,14
703,19,100,14
704,16,100,14
705,8,100,14
706,14,100,15
707,5,100,15
708,4,100,15
709,2,100,15
710,13,100,15
711,5,100,15
712,12,100,15
713,27,100,15
714,1,100,15
715,1,100,15
716,8,100,15
717,21,100,15
718,1,100,15
719,3,100,15
720,15,100,15
721,9,100,15
722,16,100,15
723,1,100,15
724,1,100,15
725,2,100,15
726,3,100,15
727,8,100,15
728,3,100,15
729,9,100,15
730,1,100,15
731,26,100,15
732,16,100,15
733,10,100,15
734,6,100,15
735,5,100,15
736,15,100,15
737,18,100,15
738,37,100,15
739,8,100,15
740,16,100,15
741,3,100,16
742,17,100,16
743,6,100,16
744,6,100,16
745,15,100,16
746,1,100,16
747,8,100,16
748,13,100,16
749,21,100,16
750,1,100,16
751,21,100,16
752,1,100,16
753,12,100,16
754,13,100,16
755,21,100,16
756,1,100,16
757,1,100,16
758,28,100,16
759,2,100,16
760,1,100,16
761,13,100,16
762,2,100,16
763,1,100,16
764,4,100,16
765,5,100,16
766,1,100,16
767,1,100,16
768,9,100,16
769,27,100,16
770,2,100,16
771,14,100,16
772,11,100,16
773,3,100,16
774,24,100,16
775,1,100,16
776,23,100,16
777,21,100,16
778,16,100,17
779,1,100,17
780,12,100,17
781,24,100,17
782,3,100,17
783,9,100,17
784,1,100,17
785,11,100,17
786,17,100,17
787,4,100,17
788,14,100,17
789,7,100,17
790,1,100,17
791,17,100,17
792,1,100,17
793,12,100,17
794,6,100,17
795,12,100,17
796,1,100,17
797,3,100,17
798,1,100,17
799,3,100,17
800,2,100,17
801,2,100,17
802,16,100,17
803,37,100,17
804,1,100,17
805,7,100,17
806,1,100,17
807,3,100,17
808,6,100,17
809,18,100,17
810,24,100,17
811,20,100,17
812,10,100,17
813,1,100,17
814,5,100,17
815,4,100,17
816,13,100,17
817,28,100,17
818,14,100,17
819,1,100,18
820,8,100,18
821,16,100,18
822,10,100,18
823,22,100,18
824,8,100,18
825,15,100,18
826,3,100,18
827,10,100,18
828,24,100,18
829,16,100,18
830,25,100,18
831,1,100,18
832,1,100,18
833,14,100,18
834,4,100,18
835,1,100,18
836,1,100,18
837,5,100,18
838,15,100,18
839,2,100,18
840,25,100,18
841,41,100,18
842,2,100,18
843,1,100,18
844,1,100,18
845,1,100,18
846,1,100,18
847,3,100,18
848,1,100,18
849,1,100,18
850,9,100,18
851,6,100,18
852,18,100,18
853,3,100,18
854,11,100,18
855,43,100,18
856,16,100,18
857,4,100,18
858,6,100,18
859,22,100,18
860,3,100,18
861,11,100,18
862,2,100,19
863,11,100,19
864,8,100,19
865,6,100,19
866,20,100,19
867,15,100,19
868,26,100,19
869,13,100,19
870,5,100,19
871,19,100,19
872,3,100,19
873,27,100,19
874,16,100,19
875,23,100,19
876,13,100,19
877,4,100,19
878,22,100,19
879,34,100,19
880,37,100,19
881,7,100,19
882,1,100,19
883,2,100,19
884,4,100,19
885,2,100,19
886,9,100,19
887,4,100,19
888,11,100,19
889,6,100,19
890,69,100,19
891,10,100,19
892,1,100,19
893,7,100,19
894,10,100,19
895,30,100,19
896,7,100,19
897,18,100,20
898,16,100,20
899,6,100,20
900,26,100,20
901,33,100,20
902,3,100,20
903,1,100,20
904,5,100,20
905,1,100,20
906,3,100,20
907,2,100,20
908,27,100,20
909,15,100,20
910,20,100,20
911,4,100,20
912,4,100,20
913,28,100,20
914,35,100,20
915,32,100,20
916,7,100,20
917,24,100,20
918,5,100,20
919,1,100,20
920,80,100,20
921,1,100,20
922,8,100,20
923,7,100,20
924,9,100,20
925,8,100,20
926,41,100,20
927,7,100,20
928,26,100,21
929,15,100,21
930,25,100,21
931,1,100,21
932,36,100,21
933,1,100,21
934,1,100,21
935,7,100,21
936,27,100,21
937,1,100,21
938,4,100,21
939,2,100,21
940,6,100,21
941,6,100,21
942,1,100,21
943,24,100,21
944,32,100,21
945,20,100,21
946,1,100,21
947,1,100,21
948,1,100,21
949,1,100,21
950,4,100,21
951,40,100,21
952,1,100,21
953,1,100,21
954,1,100,21
955,95,100,21
956,10,100,21
957,20,100,21
958,5,100,21
959,3,100,21
960,42,100,21
961,1,100,21
962,9,100,21
963,6,100,21
964,26,100,22
965,8,100,22
966,3,100,22
967,20,100,22
968,8,100,22
969,3,100,22
970,32,100,22
971,12,100,22
972,1,100,22
973,3,100,22
974,11,100,22
975,6,100,22
976,1,100,22
977,24,100,22
978,6,100,22
979,2,100,22
980,6,100,22
981,19,100,22
982,1,100,22
983,15,100,22
984,23,100,22
985,1,100,22
986,1,100,22
987,7,100,22
988,2,100,22
989,52,100,22
990,1,100,22
991,1,100,22
992,1,100,22
993,1,100,22
994,92,100,22
995,1,100,22
996,22,100,22
997,19,100,22
998,7,100,22
999,2,100,22
1000,6,100,22
1001,41,100,22
1002,5,100,22
1003,16,100,22
1004,25,100,22
1005,18,100,23
1006,2,100,23
1007,5,100,23
1008,10,100,23
1009,16,100,23
1010,25,100,23
1011,24,100,23
1012,1,100,23
1013,8,100,23
1014,37,100,23
1015,4,100,23
1016,21,100,23
1017,14,100,23
1018,14,100,23
1019,10,100,23
1020,23,100,23
1021,1,100,23
1022,3,100,23
1023,1,100,23
1024,2,100,23
1025,1,100,23
1026,3,100,23
1027,6,100,23
1028,2,100,23
1029,1,100,23
1030,2,100,23
1031,3,100,23
1032,1,100,23
1033,1,100,23
1034,1,100,23
1035,1,100,23
1036,1,100,23
1037,1,100,23
1038,1,100,23
1039,1,100,23
1040,1,100,23
1041,1,100,23
1042,9,100,23
1043,2,100,23
1044,9,100,23
1045,60,100,23
1046,2,100,23
1047,1,100,23
1048,1,100,23
1049,7,100,23
1050,2,100,23
1051,87,100,23
1052,9,100,23
1053,23,100,23
1054,14,100,23
1055,7,100,23
1056,5,100,23
1057,15,100,23
1058,28,100,23
1059,15,100,23
1060,15,100,23
1061,33,100,23
1062,5,100,23
1063,7,100,23
1064,1,100,24
1065,2,100,24
1066,8,100,24
1067,6,100,24
1068,6,100,24
1069,15,100,24
1070,35,100,24
1071,4,100,24
1072,1,100,24
1073,8,100,24
1074,5,100,24
1075,18,100,24
1076,48,100,24
1077,4,100,24
1078,28,100,24
1079,16,100,24
1080,5,100,24
1081,1,100,24
1082,20,100,24
1083,1,100,24
1084,12,100,24
1085,1,100,24
1086,1,100,24
1087,1,100,24
1088,9,100,24
1089,1,100,24
1090,1,100,24
1091,1,100,24
1092,12,100,24
1093,22,100,24
1094,1,100,24
1095,9,100,24
1096,11,100,24
1097,65,100,24
1098,20,100,24
1099,1,100,24
1100,2,100,24
1101,8,100,24
1102,1,100,24
1103,11,100,24
1104,71,100,24
1105,11,100,24
1106,19,100,24
1107,3,100,24
1108,1,100,24
1109,5,100,24
1110,27,100,24
1111,11,100,24
1112,20,100,24
1113,11,100,24
1114,33,100,24
1115,9,100,24
1116,12,100,24
1117,1,100,24
1118,10,100,25
1119,7,100,25
1120,9,100,25
1121,34,100,25
1122,9,100,25
1123,13,100,25
1124,1,100,25
1125,20,100,25
1126,54,100,25
1127,21,100,25
1128,25,100,25
1129,16,100,25
1130,12,100,25
1131,1,100,25
1132,14,100,25
1133,2,100,25
1134,1,100,25
1135,1,100,25
1136,5,100,25
1137,3,100,25
1138,28,100,25
1139,35,100,25
1140,27,100,25
1141,6,100,25
1142,11,100,25
1143,61,100,25
1144,10,100,25
1145,27,100,25
1146,21,100,25
1147,4,100,25
1148,2,100,25
1149,6,100,25
1150,53,100,25
1151,2,100,25
1152,10,100,25
1153,9,100,25
1154,13,100,25
1155,28,100,25
1156,24,100,25
1157,16,100,25
1158,27,100,25
1159,7,100,25
1160,16,100,25
1161,3,100,26
1162,1,100,26
1163,28,100,26
1164,24,100,26
1165,22,100,26
1166,13,100,26
1167,55,100,26
1168,44,100,26
1169,5,100,26
1170,17,100,26
1171,7,100,26
1172,1,100,26
1173,1,100,26
1174,33,100,26
1175,1,100,26
1176,1,100,26
1177,5,100,26
1178,1,100,26
1179,3,100,26
1180,1,100,26
1181,7,100,26
1182,42,100,26
1183,10,100,26
1184,47,100,26
1185,23,100,26
1186,21,100,26
1187,56,100,26
1188,35,100,26
1189,1,100,26
1190,1,100,26
1191,4,100,26
1192,20,100,26
1193,7,100,26
1194,5,100,26
1195,33,100,26
1196,1,100,26
1197,3,100,26
1198,9,100,26
1199,1,100,26
1200,19,100,26
1201,26,100,26
1202,12,100,26
1203,12,100,26
1204,17,100,26
1205,2,100,26
1206,1,100,26
1207,44,100,27
1208,11,100,27
1209,18,100,27
1210,5,100,27
1211,53,100,27
1212,58,100,27
1213,10,100,27
1214,3,100,27
1215,1,100,27
1216,1,100,27
1217,1,100,27
1218,54,100,27
1219,1,100,27
1220,2,100,27
1221,1,100,27
1222,6,100,27
1223,1,100,27
1224,39,100,27
1225,14,100,27
1226,70,100,27
1227,14,100,27
1228,1,100,27
1229,23,100,27
1230,48,100,27
1231,1,100,27
1232,37,100,27
1233,6,100,27
1234,3,100,27
1235,3,100,27
1236,13,100,27
1237,1,100,27
1238,6,100,27
1239,10,100,27
1240,8,100,27
1241,13,100,27
1242,6,100,27
1243,5,100,27
1244,20,100,27
1245,17,100,27
1246,23,100,27
1247,1,100,27
1248,44,100,28
1249,8,100,28
1250,13,100,28
1251,34,100,28
1252,1,100,28
1253,58,100,28
1254,5,100,28
1255,9,100,28
1256,71,100,28
1257,2,100,28
1258,1,100,28
1259,2,100,28
1260,2,100,28
1261,1,100,28
1262,2,100,28
1263,1,100,28
1264,2,100,28
1265,1,100,28
1266,37,100,28
1267,17,100,28
1268,14,100,28
1269,86,100,28
1270,6,100,28
1271,4,100,28
1272,16,100,28
1273,34,100,28
1274,1,100,28
1275,33,100,28
1276,6,100,28
1277,1,100,28
1278,24,100,28
1279,5,100,28
1280,10,100,28
1281,29,100,28
1282,10,100,28
1283,11,100,28
1284,6,100,28
1285,3,100,28
1286,45,100,29
1287,16,100,29
1288,4,100,29
1289,18,100,29
1290,51,100,29
1291,9,100,29
1292,86,100,29
1293,1,100,29
1294,3,100,29
1295,2,100,29
1296,10,100,29
1297,27,100,29
1298,29,100,29
1299,9,100,29
1300,101,100,29
1301,9,100,29
1302,6,100,29
1303,20,100,29
1304,1,100,29
1305,1,100,29
1306,22,100,29
1307,1,100,29
1308,1,100,29
1309,33,100,29
1310,7,100,29
1311,4,100,29
1312,9,100,29
1313,34,100,29
1314,2,100,29
1315,2,100,29
1316,5,100,29
1317,25,100,30
1318,14,100,30
1319,21,100,30
1320,3,100,30
1321,1,100,30
1322,40,100,30
1323,1,100,30
1324,2,100,30
1325,86,100,30
1326,6,100,30
1327,2,100,30
1328,7,100,30
1329,1,100,30
1330,2,100,30
1331,5,100,30
1332,1,100,30
1333,3,100,30
1334,2,100,30
1335,22,100,30
1336,7,100,30
1337,1,100,30
1338,37,100,30
1339,1,100,30
1340,113,100,30
1341,1,100,30
1342,7,100,30
1343,9,100,30
1344,1,100,30
1345,39,100,30
1346,19,100,30
1347,14,100,30
1348,3,100,30
1349,33,100,30
1350,7,100,30
1351,2,100,30
1352,10,100,30
1353,3,100,30
1354,4,100,31
1355,2,100,31
1356,5,100,31
1357,6,100,31
1358,34,100,31
1359,3,100,31
1360,6,100,31
1361,21,100,31
1362,1,100,31
1363,1,100,31
1364,85,100,31
1365,16,100,31
1366,6,100,31
1367,1,100,31
1368,1,100,31
1369,14,100,31
1370,1,100,31
1371,2,100,31
1372,1,100,31
1373,2,100,31
1374,2,100,31
1375,29,100,31
1376,1,100,31
1377,36,100,31
1378,108,100,31
1379,3,100,31
1380,2,100,31
1381,1,100,31
1382,41,100,31
1383,22,100,31
1384,1,100,31
1385,14,100,31
1386,17,100,31
1387,18,100,31
1388,24,100,31
1389,11,100,31
1390,13,100,31
1391,5,100,31
1392,13,100,32
1393,48,100,32
1394,4,100,32
1395,6,100,32
1396,1,100,32
1397,7,100,32
1398,18,100,32
1399,77,100,32
1400,4,100,32
1401,24,100,32
1402,16,100,32
1403,8,100,32
1404,1,100,32
1405,18,100,32
1406,5,100,32
1407,1,100,32
1408,1,100,32
1409,29,100,32
1410,1,100,32
1411,34,100,32
1412,102,100,32
1413,1,100,32
1414,6,100,32
1415,8,100,32
1416,8,100,32
1417,4,100,32
1418,33,100,32
1419,23,100,32
1420,4,100,32
1421,25,100,32
1422,9,100,32
1423,29,100,32
1424,14,100,32
1425,5,100,32
1426,12,100,32
1427,5,100,32
1428,3,100,33
1429,16,100,33
1430,44,100,33
1431,11,100,33
1432,10,100,33
1433,30,100,33
1434,69,100,33
1435,23,100,33
1436,6,100,33
1437,1,100,33
1438,23,100,33
1439,1,100,33
1440,27,100,33
1441,2,100,33
1442,9,100,33
1443,13,100,33
1444,10,100,33
1445,22,100,33
1446,21,100,33
1447,85,100,33
1448,1,100,33
1449,17,100,33
1450,10,100,33
1451,9,100,33
1452,8,100,33
1453,20,100,33
1454,10,100,33
1455,4,100,33
1456,2,100,33
1457,15,100,33
1458,33,100,33
1459,36,100,33
1460,7,100,33
1461,1,100,33
1462,1,100,33
1463,2,100,33
1464,9,100,34
1465,12,100,34
1466,32,100,34
1467,3,100,34
1468,1,100,34
1469,6,100,34
1470,5,100,34
1471,35,100,34
1472,1,100,34
1473,4,100,34
1474,54,100,34
1475,4,100,34
1476,32,100,34
1477,1,100,34
1478,17,100,34
1479,30,100,34
1480,2,100,34
1481,16,100,34
1482,10,100,34
1483,20,100,34
1484,7,100,34
1485,5,100,34
1486,62,100,34
1487,23,100,34
1488,11,100,34
1489,1,100,34
1490,10,100,34
1491,10,100,34
1492,12,100,34
1493,26,100,34
1494,34,100,34
1495,34,100,34
1496,1,100,34
1497,14,100,34
1498,5,100,34
1499,10,100,34
1500,8,100,35
1501,18,100,35
1502,1,100,35
1503,32,100,35
1504,13,100,35
1505,36,100,35
1506,14,100,35
1507,40,100,35
1508,1,100,35
1509,1,100,35
1510,25,100,35
1511,3,100,35
1512,1,100,35
1513,20,100,35
1514,15,100,35
1515,21,100,35
1516,36,100,35
1517,1,100,35
1518,39,100,35
1519,4,100,35
1520,11,100,35
1521,7,100,35
1522,12,100,35
1523,3,100,35
1524,34,100,35
1525,17,100,35
1526,32,100,35
1527,27,100,35
1528,5,100,35
1529,30,100,35
1530,3,100,35
1531,1,100,35
1532,1,100,35
1533,12,100,35
1534,1,100,35
1535,15,100,35
1536,28,100,35
1537,7,100,36
1538,5,100,36
1539,1,100,36
1540,12,100,36
1541,1,100,36
1542,26,100,36
1543,21,100,36
1544,12,100,36
1545,40,100,36
1546,12,100,36
1547,12,100,36
1548,12,100,36
1549,3,100,36
1550,1,100,36
1551,1,100,36
1552,1,100,36
1553,4,100,36
1554,14,100,36
1555,1,100,36
1556,15,100,36
1557,1,100,36
1558,11,100,36
1559,16,100,36
1560,42,100,36
1561,16,100,36
1562,13,100,36
1563,16,100,36
1564,7,100,36
1565,4,100,36
1566,43,100,36
1567,13,100,36
1568,31,100,36
1569,17,100,36
1570,6,100,36
1571,10,100,36
1572,18,100,36
1573,8,100,36
1574,10,100,36
1575,7,100,36
1576,1,100,36
1577,29,100,36
1578,12,100,36
1579,4,100,36
1580,41,100,36
1581,2,100,36
1582,13,100,37
1583,12,100,37
1584,11,100,37
1585,15,100,37
1586,3,100,37
1587,15,100,37
1588,9,100,37
1589,29,100,37
1590,34,100,37
1591,8,100,37
1592,24,100,37
1593,1,100,37
1594,3,100,37
1595,4,100,37
1596,4,100,37
1597,18,100,37
1598,10,100,37
1599,47,100,37
1600,2,100,37
1601,11,100,37
1602,14,100,37
1603,12,100,37
1604,16,100,37
1605,8,100,37
1606,7,100,37
1607,53,100,37
1608,2,100,37
1609,27,100,37
1610,3,100,37
1611,4,100,37
1612,15,100,37
1613,4,100,37
1614,13,100,37
1615,20,100,37
1616,3,100,37
1617,50,100,37
1618,21,100,37
1619,4,100,37
1620,48,100,37
1621,5,100,37
1622,18,100,38
1623,3,100,38
1624,7,100,38
1625,12,100,38
1626,2,100,38
1627,3,100,38
1628,10,100,38
1629,4,100,38
1630,22,100,38
1631,31,100,38
1632,23,100,38
1633,31,100,38
1634,1,100,38
1635,1,100,38
1636,1,100,38
1637,19,100,38
1638,20,100,38
1639,5,100,38
1640,18,100,38
1641,50,100,38
1642,6,100,38
1643,19,100,38
1644,9,100,38
1645,2,100,38
1646,3,100,38
1647,2,100,38
1648,5,100,38
1649,9,100,38
1650,2,100,38
1651,13,100,38
1652,57,100,38
1653,8,100,38
1654,16,100,38
1655,13,100,38
1656,10,100,38
1657,23,100,38
1658,10,100,38
1659,65,100,38
1660,19,100,38
1661,2,100,38
1662,18,100,38
1663,2,100,38
