 ,Area,%Area,Slice
3745,1,100,111
3746,1,100,111
3747,7,100,111
3748,9,100,111
3749,4,100,111
3750,22,100,111
3751,9,100,111
3752,5,100,111
3753,39,100,111
3754,1,100,112
3755,2,100,112
3756,6,100,112
3757,1,100,112
3758,4,100,112
3759,1,100,112
3760,4,100,112
3761,1,100,112
3762,3,100,112
3763,9,100,112
3764,13,100,112
3765,24,100,112
3766,23,100,112
3767,12,100,112
3768,20,100,112
3769,2,100,112
3770,12,100,112
3771,15,100,112
3772,3,100,112
3773,6,100,112
3774,17,100,112
3775,2,100,112
3776,5,100,112
3777,6,100,112
3778,4,100,112
3779,12,100,112
3780,5,100,112
3781,24,100,112
3782,2,100,112
3783,1,100,113
3784,6,100,113
3785,2,100,113
3786,1,100,113
3787,2,100,113
3788,1,100,113
3789,3,100,113
3790,4,100,113
3791,12,100,113
3792,3,100,113
3793,16,100,113
3794,31,100,113
3795,4,100,113
3796,1,100,113
3797,10,100,113
3798,5,100,113
3799,10,100,113
3800,2,100,113
3801,21,100,113
3802,1,100,113
3803,2,100,113
3804,3,100,113
3805,14,100,113
3806,2,100,113
3807,10,100,113
3808,6,100,113
3809,7,100,113
3810,2,100,114
3811,2,100,114
3812,1,100,114
3813,1,100,114
3814,1,100,114
3815,2,100,114
3816,10,100,114
3817,18,100,114
3818,6,100,114
3819,35,100,114
3820,11,100,114
3821,18,100,114
3822,9,100,114
3823,16,100,114
3824,3,100,114
3825,10,100,114
3826,10,100,114
3827,16,100,114
3828,2,100,114
3829,13,100,114
3830,10,100,114
3831,21,100,114
3832,2,100,115
3833,1,100,115
3834,1,100,115
3835,1,100,115
3836,1,100,115
3837,2,100,115
3838,1,100,115
3839,2,100,115
3840,1,100,115
3841,30,100,115
3842,4,100,115
3843,28,100,115
3844,15,100,115
3845,8,100,115
3846,17,100,115
3847,5,100,115
3848,6,100,115
3849,5,100,115
3850,2,100,115
3851,2,100,115
3852,19,100,115
3853,1,100,115
3854,4,100,115
3855,16,100,115
3856,5,100,115
3857,5,100,115
3858,2,100,115
3859,4,100,115
3860,4,100,115
3861,12,100,115
3862,7,100,115
3863,12,100,115
3864,34,100,115
3865,1,100,115
3866,1,100,116
3867,2,100,116
3868,1,100,116
3869,1,100,116
3870,1,100,116
3871,2,100,116
3872,1,100,116
3873,4,100,116
3874,1,100,116
3875,1,100,116
3876,2,100,116
3877,1,100,116
3878,40,100,116
3879,4,100,116
3880,13,100,116
3881,10,100,116
3882,18,100,116
3883,17,100,116
3884,11,100,116
3885,14,100,116
3886,12,100,116
3887,17,100,116
3888,13,100,116
3889,1,100,116
3890,22,100,116
3891,10,100,116
3892,15,100,116
3893,15,100,116
3894,6,100,116
3895,5,100,116
3896,22,100,116
3897,1,100,116
3898,1,100,116
3899,15,100,116
3900,5,100,116
3901,7,100,116
3902,36,100,116
3903,2,100,116
3904,3,100,116
3905,3,100,117
3906,4,100,117
3907,2,100,117
3908,1,100,117
3909,1,100,117
3910,3,100,117
3911,1,100,117
3912,2,100,117
3913,2,100,117
3914,1,100,117
3915,6,100,117
3916,1,100,117
3917,1,100,117
3918,3,100,117
3919,3,100,117
3920,1,100,117
3921,1,100,117
3922,2,100,117
3923,11,100,117
3924,42,100,117
3925,12,100,117
3926,1,100,117
3927,11,100,117
3928,18,100,117
3929,20,100,117
3930,14,100,117
3931,15,100,117
3932,28,100,117
3933,23,100,117
3934,21,100,117
3935,11,100,117
3936,23,100,117
3937,3,100,117
3938,2,100,117
3939,8,100,117
3940,2,100,117
3941,36,100,117
3942,1,100,117
3943,12,100,117
3944,1,100,117
3945,9,100,117
3946,15,100,117
3947,4,100,117
3948,37,100,117
3949,2,100,117
3950,13,100,117
3951,8,100,117
3952,13,100,117
3953,1,100,117
3954,1,100,117
3955,1,100,117
3956,2,100,118
3957,4,100,118
3958,1,100,118
3959,1,100,118
3960,2,100,118
3961,1,100,118
3962,2,100,118
3963,2,100,118
3964,7,100,118
3965,4,100,118
3966,1,100,118
3967,1,100,118
3968,2,100,118
3969,2,100,118
3970,1,100,118
3971,1,100,118
3972,1,100,118
3973,3,100,118
3974,1,100,118
3975,2,100,118
3976,1,100,118
3977,1,100,118
3978,3,100,118
3979,1,100,118
3980,2,100,118
3981,4,100,118
3982,1,100,118
3983,2,100,118
3984,20,100,118
3985,31,100,118
3986,17,100,118
3987,1,100,118
3988,3,100,118
3989,14,100,118
3990,12,100,118
3991,7,100,118
3992,11,100,118
3993,9,100,118
3994,45,100,118
3995,20,100,118
3996,1,100,118
3997,3,100,118
3998,12,100,118
3999,1,100,118
4000,2,100,118
4001,26,100,118
4002,13,100,118
4003,1,100,118
4004,10,100,118
4005,1,100,118
4006,48,100,118
4007,14,100,118
4008,9,100,118
4009,6,100,118
4010,15,100,118
4011,13,100,118
4012,2,100,118
4013,30,100,118
4014,1,100,118
4015,29,100,118
4016,7,100,118
4017,27,100,118
4018,6,100,118
4019,2,100,119
4020,5,100,119
4021,3,100,119
4022,2,100,119
4023,1,100,119
4024,1,100,119
4025,15,100,119
4026,1,100,119
4027,1,100,119
4028,1,100,119
4029,4,100,119
4030,5,100,119
4031,7,100,119
4032,2,100,119
4033,4,100,119
4034,2,100,119
4035,1,100,119
4036,5,100,119
4037,3,100,119
4038,4,100,119
4039,1,100,119
4040,3,100,119
4041,2,100,119
4042,2,100,119
4043,1,100,119
4044,5,100,119
4045,1,100,119
4046,3,100,119
4047,1,100,119
4048,6,100,119
4049,1,100,119
4050,4,100,119
4051,3,100,119
4052,23,100,119
4053,19,100,119
4054,18,100,119
4055,12,100,119
4056,4,100,119
4057,1,100,119
4058,9,100,119
4059,55,100,119
4060,14,100,119
4061,1,100,119
4062,14,100,119
4063,14,100,119
4064,16,100,119
4065,1,100,119
4066,50,100,119
4067,7,100,119
4068,12,100,119
4069,5,100,119
4070,12,100,119
4071,27,100,119
4072,4,100,119
4073,14,100,119
4074,11,100,119
4075,2,100,119
4076,37,100,119
4077,2,100,119
4078,28,100,119
4079,1,100,119
4080,3,100,119
4081,17,100,119
4082,1,100,120
4083,2,100,120
4084,2,100,120
4085,3,100,120
4086,3,100,120
4087,2,100,120
4088,7,100,120
4089,1,100,120
4090,2,100,120
4091,2,100,120
4092,7,100,120
4093,1,100,120
4094,30,100,120
4095,2,100,120
4096,1,100,120
4097,1,100,120
4098,2,100,120
4099,1,100,120
4100,4,100,120
4101,5,100,120
4102,4,100,120
4103,6,100,120
4104,3,100,120
4105,2,100,120
4106,1,100,120
4107,1,100,120
4108,1,100,120
4109,2,100,120
4110,3,100,120
4111,1,100,120
4112,9,100,120
4113,13,100,120
4114,1,100,120
4115,10,100,120
4116,25,100,120
4117,1,100,120
4118,1,100,120
4119,2,100,120
4120,69,100,120
4121,2,100,120
4122,1,100,120
4123,1,100,120
4124,1,100,120
4125,1,100,120
4126,14,100,120
4127,22,100,120
4128,46,100,120
4129,10,100,120
4130,1,100,120
4131,8,100,120
4132,8,100,120
4133,47,100,120
4134,9,100,120
4135,43,100,120
4136,15,100,120
4137,28,100,120
4138,1,100,120
4139,39,100,120
4140,1,100,121
4141,4,100,121
4142,4,100,121
4143,1,100,121
4144,5,100,121
4145,1,100,121
4146,1,100,121
4147,1,100,121
4148,9,100,121
4149,55,100,121
4150,1,100,121
4151,3,100,121
4152,25,100,121
4153,3,100,121
4154,3,100,121
4155,6,100,121
4156,2,100,121
4157,10,100,121
4158,1,100,121
4159,30,100,121
4160,81,100,121
4161,2,100,121
4162,9,100,121
4163,6,100,121
4164,32,100,121
4165,33,100,121
4166,8,100,121
4167,8,100,121
4168,57,100,121
4169,35,100,121
4170,28,100,121
4171,17,100,121
4172,58,100,121
4173,5,100,122
4174,1,100,122
4175,1,100,122
4176,4,100,122
4177,1,100,122
4178,8,100,122
4179,76,100,122
4180,3,100,122
4181,2,100,122
4182,1,100,122
4183,1,100,122
4184,1,100,122
4185,30,100,122
4186,1,100,122
4187,1,100,122
4188,23,100,122
4189,3,100,122
4190,2,100,122
4191,3,100,122
4192,1,100,122
4193,11,100,122
4194,25,100,122
4195,6,100,122
4196,89,100,122
4197,2,100,122
4198,15,100,122
4199,1,100,122
4200,34,100,122
4201,16,100,122
4202,57,100,122
4203,10,100,122
4204,3,100,122
4205,22,100,122
4206,1,100,122
4207,35,100,122
4208,69,100,122
4209,1,100,122
4210,1,100,123
4211,4,100,123
4212,4,100,123
4213,3,100,123
4214,2,100,123
4215,1,100,123
4216,2,100,123
4217,4,100,123
4218,88,100,123
4219,2,100,123
4220,1,100,123
4221,3,100,123
4222,1,100,123
4223,1,100,123
4224,2,100,123
4225,1,100,123
4226,28,100,123
4227,3,100,123
4228,1,100,123
4229,1,100,123
4230,1,100,123
4231,1,100,123
4232,36,100,123
4233,2,100,123
4234,2,100,123
4235,1,100,123
4236,17,100,123
4237,13,100,123
4238,8,100,123
4239,9,100,123
4240,15,100,123
4241,2,100,123
4242,91,100,123
4243,2,100,123
4244,18,100,123
4245,1,100,123
4246,24,100,123
4247,3,100,123
4248,48,100,123
4249,4,100,123
4250,18,100,123
4251,4,100,123
4252,3,100,123
4253,36,100,123
4254,6,100,123
4255,67,100,123
4256,1,100,123
4257,1,100,124
4258,4,100,124
4259,3,100,124
4260,2,100,124
4261,1,100,124
4262,1,100,124
4263,1,100,124
4264,4,100,124
4265,2,100,124
4266,98,100,124
4267,2,100,124
4268,1,100,124
4269,1,100,124
4270,4,100,124
4271,4,100,124
4272,19,100,124
4273,1,100,124
4274,2,100,124
4275,1,100,124
4276,1,100,124
4277,44,100,124
4278,1,100,124
4279,10,100,124
4280,16,100,124
4281,18,100,124
4282,13,100,124
4283,89,100,124
4284,14,100,124
4285,6,100,124
4286,1,100,124
4287,6,100,124
4288,3,100,124
4289,9,100,124
4290,8,100,124
4291,5,100,124
4292,33,100,124
4293,13,100,124
4294,24,100,124
4295,26,100,124
4296,8,100,124
4297,60,100,124
4298,1,100,124
4299,2,100,125
4300,5,100,125
4301,2,100,125
4302,4,100,125
4303,2,100,125
4304,1,100,125
4305,2,100,125
4306,1,100,125
4307,2,100,125
4308,2,100,125
4309,1,100,125
4310,99,100,125
4311,2,100,125
4312,2,100,125
4313,2,100,125
4314,1,100,125
4315,7,100,125
4316,4,100,125
4317,6,100,125
4318,2,100,125
4319,3,100,125
4320,39,100,125
4321,3,100,125
4322,13,100,125
4323,13,100,125
4324,16,100,125
4325,4,100,125
4326,81,100,125
4327,1,100,125
4328,9,100,125
4329,1,100,125
4330,6,100,125
4331,10,100,125
4332,5,100,125
4333,8,100,125
4334,19,100,125
4335,10,100,125
4336,9,100,125
4337,25,100,125
4338,8,100,125
4339,42,100,125
4340,4,100,126
4341,5,100,126
4342,2,100,126
4343,1,100,126
4344,3,100,126
4345,1,100,126
4346,3,100,126
4347,4,100,126
4348,98,100,126
4349,2,100,126
4350,3,100,126
4351,5,100,126
4352,4,100,126
4353,1,100,126
4354,2,100,126
4355,26,100,126
4356,1,100,126
4357,25,100,126
4358,1,100,126
4359,3,100,126
4360,12,100,126
4361,2,100,126
4362,72,100,126
4363,1,100,126
4364,1,100,126
4365,1,100,126
4366,17,100,126
4367,9,100,126
4368,2,100,126
4369,22,100,126
4370,18,100,126
4371,1,100,126
4372,5,100,126
4373,28,100,126
4374,1,100,127
4375,2,100,127
4376,3,100,127
4377,2,100,127
4378,93,100,127
4379,3,100,127
4380,6,100,127
4381,1,100,127
4382,1,100,127
4383,8,100,127
4384,1,100,127
4385,1,100,127
4386,27,100,127
4387,12,100,127
4388,11,100,127
4389,54,100,127
4390,1,100,127
4391,1,100,127
4392,8,100,127
4393,6,100,127
4394,5,100,127
4395,11,100,127
4396,7,100,127
4397,21,100,127
4398,1,100,127
4399,5,100,127
4400,9,100,127
4401,1,100,127
4402,13,100,127
4403,2,100,127
4404,1,100,128
4405,1,100,128
4406,1,100,128
4407,83,100,128
4408,3,100,128
4409,1,100,128
4410,2,100,128
4411,11,100,128
4412,5,100,128
4413,8,100,128
4414,21,100,128
4415,13,100,128
4416,12,100,128
4417,38,100,128
4418,2,100,128
4419,1,100,128
4420,4,100,128
4421,1,100,128
4422,18,100,128
4423,12,100,128
4424,8,100,128
4425,1,100,128
4426,8,100,128
4427,2,100,128
4428,8,100,128
4429,12,100,128
4430,2,100,128
4431,1,100,129
4432,5,100,129
4433,73,100,129
4434,1,100,129
4435,2,100,129
4436,1,100,129
4437,20,100,129
4438,8,100,129
4439,20,100,129
4440,15,100,129
4441,5,100,129
4442,16,100,129
4443,5,100,129
4444,19,100,129
4445,2,100,129
4446,7,100,129
4447,5,100,129
4448,19,100,129
4449,6,100,129
4450,9,100,129
4451,6,100,129
4452,2,100,129
4453,14,100,129
4454,15,100,129
4455,2,100,129
4456,1,100,130
4457,2,100,130
4458,1,100,130
4459,1,100,130
4460,3,100,130
4461,60,100,130
4462,2,100,130
4463,5,100,130
4464,20,100,130
4465,2,100,130
4466,26,100,130
4467,13,100,130
4468,6,100,130
4469,38,100,130
4470,5,100,130
4471,12,100,130
4472,1,100,130
4473,18,100,130
4474,5,100,130
4475,10,100,130
4476,2,100,130
4477,5,100,130
4478,20,100,130
4479,6,100,130
4480,25,100,130
4481,6,100,130
4482,1,100,130
4483,2,100,131
4484,2,100,131
4485,2,100,131
4486,2,100,131
4487,1,100,131
4488,1,100,131
4489,1,100,131
4490,44,100,131
4491,1,100,131
4492,5,100,131
4493,2,100,131
4494,25,100,131
4495,12,100,131
4496,6,100,131
4497,48,100,131
4498,3,100,131
4499,13,100,131
4500,15,100,131
4501,6,100,131
4502,21,100,131
4503,19,100,131
4504,15,100,131
4505,43,100,131
4506,14,100,131
4507,35,100,131
4508,6,100,131
4509,2,100,131
4510,1,100,131
4511,1,100,132
4512,1,100,132
4513,1,100,132
4514,4,100,132
4515,1,100,132
4516,2,100,132
4517,1,100,132
4518,4,100,132
4519,2,100,132
4520,28,100,132
4521,1,100,132
4522,2,100,132
4523,1,100,132
4524,1,100,132
4525,1,100,132
4526,12,100,132
4527,18,100,132
4528,52,100,132
4529,2,100,132
4530,5,100,132
4531,16,100,132
4532,2,100,132
4533,1,100,132
4534,24,100,132
4535,20,100,132
4536,23,100,132
4537,61,100,132
4538,10,100,132
4539,5,100,132
4540,13,100,132
4541,35,100,132
4542,2,100,133
4543,2,100,133
4544,2,100,133
4545,1,100,133
4546,3,100,133
4547,2,100,133
4548,11,100,133
4549,2,100,133
4550,1,100,133
4551,17,100,133
4552,2,100,133
4553,3,100,133
4554,15,100,133
4555,47,100,133
4556,10,100,133
4557,6,100,133
4558,4,100,133
4559,18,100,133
4560,18,100,133
4561,24,100,133
4562,69,100,133
4563,11,100,133
4564,1,100,133
4565,1,100,133
4566,4,100,133
4567,26,100,133
4568,1,100,133
4569,1,100,134
4570,4,100,134
4571,4,100,134
4572,1,100,134
4573,1,100,134
4574,7,100,134
4575,2,100,134
4576,1,100,134
4577,2,100,134
4578,5,100,134
4579,8,100,134
4580,15,100,134
4581,20,100,134
4582,32,100,134
4583,9,100,134
4584,5,100,134
4585,4,100,134
4586,6,100,134
4587,20,100,134
4588,74,100,134
4589,1,100,134
4590,1,100,134
4591,17,100,134
4592,2,100,134
4593,7,100,134
4594,2,100,135
4595,2,100,135
4596,2,100,135
4597,1,100,135
4598,2,100,135
4599,1,100,135
4600,1,100,135
4601,2,100,135
4602,1,100,135
4603,3,100,135
4604,2,100,135
4605,1,100,135
4606,3,100,135
4607,13,100,135
4608,17,100,135
4609,22,100,135
4610,15,100,135
4611,1,100,135
4612,4,100,135
4613,5,100,135
4614,3,100,135
4615,9,100,135
4616,71,100,135
4617,12,100,135
4618,3,100,135
4619,21,100,135
4620,22,100,135
4621,12,100,135
4622,3,100,136
4623,2,100,136
4624,1,100,136
4625,1,100,136
4626,1,100,136
4627,1,100,136
4628,4,100,136
4629,1,100,136
4630,4,100,136
4631,2,100,136
4632,1,100,136
4633,2,100,136
4634,1,100,136
4635,1,100,136
4636,1,100,136
4637,1,100,136
4638,3,100,136
4639,1,100,136
4640,1,100,136
4641,11,100,136
4642,3,100,136
4643,7,100,136
4644,10,100,136
4645,20,100,136
4646,10,100,136
4647,3,100,136
4648,12,100,136
4649,64,100,136
4650,25,100,136
4651,1,100,136
4652,1,100,136
4653,32,100,136
4654,32,100,136
4655,33,100,136
4656,1,100,137
4657,6,100,137
4658,1,100,137
4659,2,100,137
4660,4,100,137
4661,1,100,137
4662,1,100,137
4663,1,100,137
4664,3,100,137
4665,2,100,137
4666,1,100,137
4667,5,100,137
4668,1,100,137
4669,2,100,137
4670,2,100,137
4671,2,100,137
4672,6,100,137
4673,6,100,137
4674,1,100,137
4675,1,100,137
4676,1,100,137
4677,1,100,137
4678,9,100,137
4679,11,100,137
4680,6,100,137
4681,2,100,137
4682,2,100,137
4683,1,100,137
4684,16,100,137
4685,2,100,137
4686,2,100,137
4687,16,100,137
4688,3,100,137
4689,2,100,137
4690,43,100,137
4691,3,100,137
4692,4,100,137
4693,35,100,137
4694,37,100,137
4695,36,100,137
4696,48,100,137
4697,2,100,137
4698,1,100,138
4699,1,100,138
4700,1,100,138
4701,1,100,138
4702,2,100,138
4703,2,100,138
4704,1,100,138
4705,1,100,138
4706,6,100,138
4707,1,100,138
4708,1,100,138
4709,1,100,138
4710,3,100,138
4711,1,100,138
4712,2,100,138
4713,1,100,138
4714,1,100,138
4715,5,100,138
4716,1,100,138
4717,1,100,138
4718,1,100,138
4719,3,100,138
4720,9,100,138
4721,1,100,138
4722,2,100,138
4723,20,100,138
4724,1,100,138
4725,1,100,138
4726,10,100,138
4727,3,100,138
4728,1,100,138
4729,20,100,138
4730,5,100,138
4731,12,100,138
4732,16,100,138
4733,33,100,138
4734,5,100,138
4735,36,100,138
4736,35,100,138
4737,7,100,138
4738,60,100,138
4739,1,100,139
4740,3,100,139
4741,3,100,139
4742,1,100,139
4743,2,100,139
4744,1,100,139
4745,2,100,139
4746,1,100,139
4747,1,100,139
4748,3,100,139
4749,2,100,139
4750,1,100,139
4751,13,100,139
4752,1,100,139
4753,15,100,139
4754,7,100,139
4755,1,100,139
4756,6,100,139
4757,2,100,139
4758,6,100,139
4759,14,100,139
4760,12,100,139
4761,28,100,139
4762,21,100,139
4763,11,100,139
4764,15,100,139
4765,26,100,139
4766,23,100,139
4767,15,100,139
4768,68,100,139
4769,12,100,139
4770,1,100,140
4771,6,100,140
4772,1,100,140
4773,2,100,140
4774,3,100,140
4775,1,100,140
4776,2,100,140
4777,1,100,140
4778,28,100,140
4779,4,100,140
4780,19,100,140
4781,2,100,140
4782,11,100,140
4783,5,100,140
4784,19,100,140
4785,2,100,140
4786,6,100,140
4787,3,100,140
4788,15,100,140
4789,5,100,140
4790,30,100,140
4791,7,100,140
4792,2,100,140
4793,16,100,140
4794,23,100,140
4795,8,100,140
4796,6,100,140
4797,14,100,140
4798,71,100,140
4799,20,100,140
4800,1,100,141
4801,1,100,141
4802,2,100,141
4803,3,100,141
4804,3,100,141
4805,1,100,141
4806,8,100,141
4807,2,100,141
4808,36,100,141
4809,14,100,141
4810,39,100,141
4811,2,100,141
4812,1,100,141
4813,5,100,141
4814,8,100,141
4815,1,100,141
4816,29,100,141
4817,1,100,141
4818,2,100,141
4819,13,100,141
4820,25,100,141
4821,13,100,141
4822,8,100,141
4823,14,100,141
4824,15,100,141
4825,1,100,141
4826,67,100,141
4827,24,100,141
4828,2,100,141
4829,1,100,142
4830,1,100,142
4831,1,100,142
4832,1,100,142
4833,6,100,142
4834,10,100,142
4835,4,100,142
4836,1,100,142
4837,36,100,142
4838,18,100,142
4839,3,100,142
4840,55,100,142
4841,7,100,142
4842,1,100,142
4843,4,100,142
4844,1,100,142
4845,11,100,142
4846,1,100,142
4847,41,100,142
4848,4,100,142
4849,5,100,142
4850,4,100,142
4851,12,100,142
4852,22,100,142
4853,4,100,142
4854,2,100,142
4855,10,100,142
4856,1,100,142
4857,49,100,142
4858,23,100,142
4859,1,100,142
4860,1,100,143
4861,1,100,143
4862,2,100,143
4863,7,100,143
4864,12,100,143
4865,25,100,143
4866,8,100,143
4867,16,100,143
4868,68,100,143
4869,18,100,143
4870,1,100,143
4871,7,100,143
4872,4,100,143
4873,8,100,143
4874,8,100,143
4875,1,100,143
4876,39,100,143
4877,10,100,143
4878,10,100,143
4879,29,100,143
4880,1,100,143
4881,4,100,143
4882,24,100,143
4883,16,100,143
4884,2,100,143
4885,2,100,143
4886,1,100,144
4887,1,100,144
4888,1,100,144
4889,2,100,144
4890,1,100,144
4891,19,100,144
4892,12,100,144
4893,12,100,144
4894,1,100,144
4895,67,100,144
4896,23,100,144
4897,10,100,144
4898,1,100,144
4899,17,100,144
4900,2,100,144
4901,10,100,144
4902,1,100,144
4903,23,100,144
4904,10,100,144
4905,6,100,144
4906,11,100,144
4907,26,100,144
4908,12,100,144
4909,10,100,144
4910,3,100,144
4911,9,100,144
4912,1,100,145
4913,3,100,145
4914,1,100,145
4915,4,100,145
4916,3,100,145
4917,1,100,145
4918,15,100,145
4919,10,100,145
4920,1,100,145
4921,5,100,145
4922,60,100,145
4923,17,100,145
4924,11,100,145
4925,1,100,145
4926,19,100,145
4927,2,100,145
4928,13,100,145
4929,7,100,145
4930,14,100,145
4931,6,100,145
4932,1,100,145
4933,2,100,145
4934,7,100,145
4935,4,100,145
4936,4,100,145
4937,20,100,145
4938,19,100,145
4939,1,100,145
4940,17,100,145
4941,11,100,145
4942,11,100,145
4943,4,100,145
4944,1,100,146
4945,3,100,146
4946,4,100,146
4947,5,100,146
4948,1,100,146
4949,2,100,146
4950,2,100,146
4951,2,100,146
4952,4,100,146
4953,2,100,146
4954,2,100,146
4955,10,100,146
4956,2,100,146
4957,4,100,146
4958,8,100,146
4959,8,100,146
4960,4,100,146
4961,53,100,146
4962,3,100,146
4963,2,100,146
4964,13,100,146
4965,8,100,146
4966,29,100,146
4967,28,100,146
4968,20,100,146
4969,10,100,146
4970,9,100,146
4971,6,100,146
4972,17,100,146
4973,7,100,146
4974,25,100,146
4975,19,100,146
4976,11,100,146
4977,17,100,146
4978,1,100,146
4979,2,100,146
4980,1,100,146
4981,9,100,147
4982,2,100,147
4983,3,100,147
4984,7,100,147
4985,2,100,147
4986,1,100,147
4987,2,100,147
4988,3,100,147
4989,2,100,147
4990,1,100,147
4991,3,100,147
4992,2,100,147
4993,4,100,147
4994,1,100,147
4995,2,100,147
4996,2,100,147
4997,1,100,147
4998,4,100,147
4999,1,100,147
5000,10,100,147
5001,2,100,147
5002,18,100,147
5003,35,100,147
5004,9,100,147
5005,38,100,147
5006,9,100,147
5007,34,100,147
5008,27,100,147
5009,7,100,147
5010,9,100,147
5011,6,100,147
5012,13,100,147
5013,5,100,147
5014,18,100,147
5015,15,100,147
5016,20,100,147
5017,12,100,147
5018,15,100,147
5019,1,100,147
5020,1,100,147
5021,2,100,148
5022,7,100,148
5023,2,100,148
5024,2,100,148
5025,7,100,148
5026,2,100,148
5027,2,100,148
5028,2,100,148
5029,3,100,148
5030,4,100,148
5031,3,100,148
5032,5,100,148
5033,1,100,148
5034,3,100,148
5035,6,100,148
5036,5,100,148
5037,2,100,148
5038,2,100,148
5039,2,100,148
5040,2,100,148
5041,1,100,148
5042,3,100,148
5043,4,100,148
5044,2,100,148
5045,1,100,148
5046,1,100,148
5047,6,100,148
5048,26,100,148
5049,2,100,148
5050,1,100,148
5051,22,100,148
5052,40,100,148
5053,17,100,148
5054,37,100,148
5055,31,100,148
5056,1,100,148
5057,4,100,148
5058,7,100,148
5059,2,100,148
5060,22,100,148
5061,21,100,148
5062,2,100,149
5063,5,100,149
5064,3,100,149
5065,5,100,149
5066,2,100,149
5067,7,100,149
5068,2,100,149
5069,1,100,149
5070,1,100,149
5071,2,100,149
5072,2,100,149
5073,1,100,149
5074,4,100,149
5075,1,100,149
5076,4,100,149
5077,2,100,149
5078,2,100,149
5079,3,100,149
5080,1,100,149
5081,1,100,149
5082,1,100,149
5083,1,100,149
5084,3,100,149
5085,5,100,149
5086,2,100,149
5087,1,100,149
5088,1,100,149
5089,1,100,149
5090,22,100,149
5091,25,100,149
5092,8,100,149
5093,1,100,149
5094,4,100,149
5095,16,100,149
5096,3,100,149
5097,2,100,149
5098,35,100,149
5099,19,100,149
5100,29,100,149
5101,29,100,149
5102,5,100,149
5103,12,100,149
5104,1,100,149
5105,27,100,149
5106,2,100,149
5107,7,100,150
5108,2,100,150
5109,7,100,150
5110,3,100,150
5111,2,100,150
5112,5,100,150
5113,2,100,150
5114,2,100,150
5115,9,100,150
5116,1,100,150
5117,2,100,150
5118,6,100,150
5119,3,100,150
5120,2,100,150
5121,2,100,150
5122,3,100,150
5123,1,100,150
5124,3,100,150
5125,2,100,150
5126,2,100,150
5127,1,100,150
5128,1,100,150
5129,1,100,150
5130,6,100,150
5131,1,100,150
5132,2,100,150
5133,5,100,150
5134,1,100,150
5135,1,100,150
5136,1,100,150
5137,1,100,150
5138,2,100,150
5139,3,100,150
5140,2,100,150
5141,3,100,150
5142,1,100,150
5143,35,100,150
5144,14,100,150
5145,1,100,150
5146,10,100,150
5147,16,100,150
5148,17,100,150
5149,4,100,150
5150,23,100,150
5151,4,100,150
5152,23,100,150
5153,10,100,150
5154,20,100,150
5155,21,100,150
5156,12,100,150
5157,2,100,150
5158,21,100,150
5159,5,100,150
5160,20,100,150
5161,2,100,150
5162,1,100,150
5163,1,100,151
5164,10,100,151
5165,3,100,151
5166,2,100,151
5167,6,100,151
5168,3,100,151
5169,2,100,151
5170,4,100,151
5171,3,100,151
5172,2,100,151
5173,1,100,151
5174,1,100,151
5175,11,100,151
5176,5,100,151
5177,2,100,151
5178,10,100,151
5179,2,100,151
5180,2,100,151
5181,1,100,151
5182,2,100,151
5183,3,100,151
5184,5,100,151
5185,5,100,151
5186,2,100,151
5187,4,100,151
5188,1,100,151
5189,2,100,151
5190,3,100,151
5191,1,100,151
5192,1,100,151
5193,2,100,151
5194,1,100,151
5195,1,100,151
5196,1,100,151
5197,1,100,151
5198,36,100,151
5199,1,100,151
5200,4,100,151
5201,26,100,151
5202,22,100,151
5203,13,100,151
5204,26,100,151
5205,2,100,151
5206,1,100,151
5207,11,100,151
5208,4,100,151
5209,4,100,151
5210,8,100,151
5211,12,100,151
5212,2,100,151
5213,14,100,151
5214,35,100,151
5215,1,100,151
5216,1,100,151
5217,3,100,151
5218,3,100,151
5219,1,100,152
5220,6,100,152
5221,2,100,152
5222,6,100,152
5223,3,100,152
5224,7,100,152
5225,2,100,152
5226,5,100,152
5227,1,100,152
5228,1,100,152
5229,10,100,152
5230,3,100,152
5231,2,100,152
5232,6,100,152
5233,3,100,152
5234,1,100,152
5235,1,100,152
5236,1,100,152
5237,4,100,152
5238,1,100,152
5239,1,100,152
5240,1,100,152
5241,2,100,152
5242,1,100,152
5243,2,100,152
5244,3,100,152
5245,1,100,152
5246,2,100,152
5247,1,100,152
5248,26,100,152
5249,26,100,152
5250,21,100,152
5251,15,100,152
5252,19,100,152
5253,1,100,152
5254,3,100,152
5255,17,100,152
5256,3,100,152
5257,6,100,152
5258,6,100,152
5259,2,100,152
5260,9,100,152
5261,48,100,152
5262,1,100,152
5263,1,100,153
5264,1,100,153
5265,1,100,153
5266,2,100,153
5267,1,100,153
5268,1,100,153
5269,2,100,153
5270,1,100,153
5271,1,100,153
5272,2,100,153
5273,16,100,153
5274,15,100,153
5275,13,100,153
5276,11,100,153
5277,13,100,153
5278,16,100,153
5279,4,100,153
5280,3,100,153
5281,14,100,153
5282,14,100,153
5283,3,100,153
5284,5,100,153
5285,3,100,153
5286,49,100,153
5287,3,100,153
5288,1,100,154
5289,6,100,154
5290,22,100,154
5291,2,100,154
5292,16,100,154
5293,6,100,154
5294,2,100,154
5295,1,100,154
5296,7,100,154
5297,13,100,154
5298,2,100,154
