 ,Area,%Area,Slice
583,2,100,4
584,1,100,4
585,3,100,4
586,2,100,4
587,1,100,4
588,11,100,4
589,7,100,4
590,1,100,4
591,1,100,4
592,10,100,4
593,1,100,4
594,1,100,4
595,1,100,4
596,13,100,4
597,5,100,4
598,1,100,4
599,1,100,4
600,1,100,4
601,12,100,4
602,1,100,4
603,1,100,4
604,11,100,4
605,3,100,4
606,3,100,4
607,1,100,4
608,1,100,4
609,5,100,4
610,1,100,4
611,1,100,4
612,1,100,4
613,3,100,4
614,2,100,4
615,2,100,4
616,1,100,4
617,2,100,4
618,3,100,4
619,10,100,4
620,36,100,4
621,1,100,4
622,11,100,4
623,56,100,4
624,8,100,4
625,2,100,4
626,30,100,4
627,17,100,4
628,18,100,4
629,1,100,4
630,30,100,5
631,31,100,5
632,18,100,5
633,71,100,5
634,7,100,5
635,29,100,5
636,50,100,5
637,1,100,5
638,8,100,5
639,1,100,5
640,26,100,5
641,1,100,5
642,3,100,5
643,1,100,5
644,3,100,5
645,2,100,5
646,1,100,5
647,5,100,5
648,8,100,5
649,1,100,5
650,4,100,5
651,12,100,5
652,1,100,5
653,5,100,5
654,1,100,5
655,2,100,5
656,20,100,5
657,1,100,5
658,4,100,5
659,5,100,5
660,1,100,5
661,1,100,5
662,8,100,5
663,3,100,5
664,1,100,5
665,1,100,5
666,14,100,5
667,15085,100,5
668,1,100,5
669,1,100,5
670,1,100,5
671,7,100,5
672,4,100,5
673,1,100,5
674,1,100,5
675,5,100,5
676,3,100,5
677,1,100,5
678,1,100,5
679,4,100,5
680,1,100,5
681,1,100,5
682,17,100,5
683,2,100,5
684,1,100,5
685,3,100,5
686,3,100,5
687,1,100,5
688,4,100,5
689,2,100,5
690,4,100,5
691,1,100,5
692,3,100,5
693,3,100,5
694,9,100,5
695,37,100,5
696,231,100,5
697,1,100,5
698,2,100,5
699,1,100,5
700,2,100,5
701,2,100,5
702,6,100,5
703,1,100,5
704,1,100,5
705,6,100,5
706,3,100,5
707,8,100,5
708,1,100,5
709,5,100,5
710,1,100,5
711,1,100,5
712,1,100,5
713,2,100,5
714,3,100,5
715,5,100,5
716,1,100,5
717,2,100,5
718,1,100,5
719,1,100,5
720,1,100,5
721,1,100,5
722,1,100,5
723,1,100,5
724,7,100,5
725,1,100,5
726,1,100,5
727,5,100,5
728,1,100,5
729,3,100,5
730,1,100,5
731,1,100,5
732,12,100,5
733,1,100,5
734,1,100,5
735,17,100,5
736,2,100,5
737,1,100,5
738,11,100,5
739,1,100,5
740,1,100,5
741,1,100,5
742,2,100,5
743,3,100,5
744,2,100,5
745,14,100,5
746,6,100,5
747,1,100,5
748,1,100,5
749,4,100,5
750,3,100,5
751,14,100,5
752,5,100,5
753,1,100,5
754,1,100,5
755,1,100,5
756,16,100,5
757,15,100,5
758,2,100,5
759,1,100,5
760,11,100,5
761,2,100,5
762,3,100,5
763,1,100,5
764,3,100,5
765,1,100,5
766,2,100,5
767,1,100,5
768,1,100,5
769,1,100,5
770,1,100,5
771,7,100,5
772,3,100,5
773,2,100,5
774,1,100,5
775,1,100,5
776,23,100,5
777,1,100,5
778,1,100,5
779,1,100,5
780,1,100,5
781,2,100,5
782,5,100,5
783,1,100,5
784,9,100,5
785,1,100,5
786,3,100,5
787,1,100,5
788,2,100,5
789,17,100,5
790,34,100,5
791,1,100,5
792,18,100,5
793,62,100,5
794,32,100,5
795,1,100,5
796,11,100,5
797,27,100,5
798,12,100,6
799,25,100,6
800,1,100,6
801,61,100,6
802,8,100,6
803,30,100,6
804,46,100,6
805,10,100,6
806,6,100,6
807,1,100,6
808,3,100,6
809,8,100,6
810,1,100,6
811,1,100,6
812,4,100,6
813,1,100,6
814,1,100,6
815,9,100,6
816,2,100,6
817,4,100,6
818,1,100,6
819,1,100,6
820,1,100,6
821,1,100,6
822,1,100,6
823,1,100,6
824,3,100,6
825,19,100,6
826,1,100,6
827,15015,100,6
828,9,100,6
829,1,100,6
830,1,100,6
831,6,100,6
832,6,100,6
833,5,100,6
834,1,100,6
835,1,100,6
836,4,100,6
837,1,100,6
838,1,100,6
839,1,100,6
840,1,100,6
841,16,100,6
842,1,100,6
843,1,100,6
844,2,100,6
845,1,100,6
846,1,100,6
847,1,100,6
848,2,100,6
849,1,100,6
850,1,100,6
851,14,100,6
852,17,100,6
853,2,100,6
854,1,100,6
855,7,100,6
856,28,100,6
857,1,100,6
858,1,100,6
859,1,100,6
860,3,100,6
861,2,100,6
862,1,100,6
863,1,100,6
864,2,100,6
865,1,100,6
866,69,100,6
867,14,100,6
868,4,100,6
869,1,100,6
870,3,100,6
871,1,100,6
872,1,100,6
873,1,100,6
874,1,100,6
875,1,100,6
876,1,100,6
877,7,100,6
878,1,100,6
879,1,100,6
880,2,100,6
881,1,100,6
882,1,100,6
883,1,100,6
884,3,100,6
885,3,100,6
886,3,100,6
887,1,100,6
888,1,100,6
889,1,100,6
890,1,100,6
891,1,100,6
892,1,100,6
893,17,100,6
894,1,100,6
895,25,100,6
896,2,100,6
897,9,100,6
898,1,100,6
899,1,100,6
900,5,100,6
901,1,100,6
902,14,100,6
903,2,100,6
904,16,100,6
905,1,100,6
906,3,100,6
907,3,100,6
908,1,100,6
909,1,100,6
910,1,100,6
911,1,100,6
912,1,100,6
913,1,100,6
914,3,100,6
915,4,100,6
916,2,100,6
917,2,100,6
918,1,100,6
919,12,100,6
920,8,100,6
921,14,100,6
922,1,100,6
923,1,100,6
924,1,100,6
925,2,100,6
926,1,100,6
927,5,100,6
928,1,100,6
929,1,100,6
930,2,100,6
931,33,100,6
932,6,100,6
933,1,100,6
934,1,100,6
935,2,100,6
936,1,100,6
937,2,100,6
938,7,100,6
939,19,100,6
940,26,100,6
941,28,100,6
942,60,100,6
943,24,100,6
944,12,100,6
945,4,100,6
946,39,100,6
947,1,100,7
948,11,100,7
949,47,100,7
950,3,100,7
951,6,100,7
952,20,100,7
953,39,100,7
954,9,100,7
955,1,100,7
956,1,100,7
957,5,100,7
958,1,100,7
959,4,100,7
960,3,100,7
961,2,100,7
962,1,100,7
963,1,100,7
964,11,100,7
965,5,100,7
966,2,100,7
967,2,100,7
968,2,100,7
969,4,100,7
970,14637,100,7
971,1,100,7
972,2,100,7
973,2,100,7
974,11,100,7
975,5,100,7
976,4,100,7
977,5,100,7
978,3,100,7
979,1,100,7
980,3,100,7
981,2,100,7
982,1,100,7
983,3,100,7
984,1,100,7
985,1,100,7
986,2,100,7
987,3,100,7
988,1,100,7
989,1,100,7
990,2,100,7
991,1,100,7
992,1,100,7
993,6,100,7
994,1,100,7
995,1,100,7
996,1,100,7
997,13,100,7
998,1,100,7
999,1,100,7
1000,1,100,7
1001,3,100,7
1002,1,100,7
1003,1,100,7
1004,1,100,7
1005,3,100,7
1006,1,100,7
1007,2,100,7
1008,6,100,7
1009,7,100,7
1010,1,100,7
1011,1,100,7
1012,4,100,7
1013,33,100,7
1014,3,100,7
1015,8,100,7
1016,1,100,7
1017,19,100,7
1018,2,100,7
1019,1,100,7
1020,3,100,7
1021,1,100,7
1022,16,100,7
1023,1,100,7
1024,17,100,7
1025,17,100,7
1026,1,100,7
1027,3,100,7
1028,7,100,7
1029,1,100,7
1030,4,100,7
1031,1,100,7
1032,12,100,7
1033,2,100,7
1034,41,100,7
1035,1,100,7
1036,3,100,7
1037,1,100,7
1038,2,100,7
1039,1,100,7
1040,2,100,7
1041,2,100,7
1042,1,100,7
1043,1,100,7
1044,6,100,7
1045,3,100,7
1046,1,100,7
1047,1,100,7
1048,2,100,7
1049,1,100,7
1050,1,100,7
1051,1,100,7
1052,8,100,7
1053,1,100,7
1054,5,100,7
1055,4,100,7
1056,1,100,7
1057,2,100,7
1058,2,100,7
1059,3,100,7
1060,1,100,7
1061,3,100,7
1062,2,100,7
1063,1,100,7
1064,1,100,7
1065,1,100,7
1066,51,100,7
1067,7,100,7
1068,7,100,7
1069,2,100,7
1070,1,100,7
1071,3,100,7
1072,12,100,7
1073,1,100,7
1074,30,100,7
1075,3,100,7
1076,1,100,7
1077,1,100,7
1078,2,100,7
1079,1,100,7
1080,27,100,7
1081,19,100,7
1082,3,100,7
1083,2,100,7
1084,3,100,7
1085,11,100,7
1086,1,100,7
1087,2,100,7
1088,1,100,7
1089,1,100,7
1090,20,100,7
1091,2,100,7
1092,1,100,7
1093,3,100,7
1094,1,100,7
1095,1,100,7
1096,2,100,7
1097,1,100,7
1098,2,100,7
1099,3,100,7
1100,18,100,7
1101,1,100,7
1102,8,100,7
1103,1,100,7
1104,12,100,7
1105,1,100,7
1106,2,100,7
1107,1,100,7
1108,5,100,7
1109,1,100,7
1110,5,100,7
1111,2,100,7
1112,3,100,7
1113,25,100,7
1114,1,100,7
1115,2,100,7
1116,3,100,7
1117,2,100,7
1118,1,100,7
1119,1,100,7
1120,1,100,7
1121,22,100,7
1122,1,100,7
1123,1,100,7
1124,9,100,7
1125,12,100,7
1126,30,100,7
1127,7,100,7
1128,58,100,7
1129,1,100,7
1130,41,100,7
1131,6,100,7
1132,2,100,7
1133,6,100,7
1134,7,100,7
1135,38,100,7
1136,1,100,8
1137,23,100,8
1138,17,100,8
1139,1,100,8
1140,23,100,8
1141,1,100,8
1142,2,100,8
1143,8,100,8
1144,3,100,8
1145,3,100,8
1146,2,100,8
1147,1,100,8
1148,7,100,8
1149,9,100,8
1150,1,100,8
1151,1,100,8
1152,5,100,8
1153,2,100,8
1154,1,100,8
1155,1,100,8
1156,2,100,8
1157,5,100,8
1158,3,100,8
1159,5,100,8
1160,8,100,8
1161,3,100,8
1162,6,100,8
1163,1,100,8
1164,18,100,8
1165,13761,100,8
1166,4,100,8
1167,2,100,8
1168,2,100,8
1169,2,100,8
1170,1,100,8
1171,1,100,8
1172,1,100,8
1173,1,100,8
1174,4,100,8
1175,5,100,8
1176,1,100,8
1177,1,100,8
1178,4,100,8
1179,1,100,8
1180,9,100,8
1181,1,100,8
1182,2,100,8
1183,1,100,8
1184,1,100,8
1185,25,100,8
1186,1,100,8
1187,1,100,8
1188,1,100,8
1189,1,100,8
1190,3,100,8
1191,1,100,8
1192,2,100,8
1193,39,100,8
1194,37,100,8
1195,1,100,8
1196,1,100,8
1197,3,100,8
1198,1,100,8
1199,2,100,8
1200,11,100,8
1201,57,100,8
1202,4,100,8
1203,1,100,8
1204,1,100,8
1205,1,100,8
1206,14,100,8
1207,1,100,8
1208,1,100,8
1209,5,100,8
1210,8,100,8
1211,73,100,8
1212,2,100,8
1213,1,100,8
1214,1,100,8
1215,4,100,8
1216,3,100,8
1217,2,100,8
1218,47,100,8
1219,1,100,8
1220,1,100,8
1221,1,100,8
1222,3,100,8
1223,2,100,8
1224,4,100,8
1225,7,100,8
1226,3,100,8
1227,1,100,8
1228,1,100,8
1229,1,100,8
1230,1,100,8
1231,2,100,8
1232,2,100,8
1233,1,100,8
1234,5,100,8
1235,4,100,8
1236,1,100,8
1237,1,100,8
1238,2,100,8
1239,33,100,8
1240,1,100,8
1241,1,100,8
1242,20,100,8
1243,25,100,8
1244,1,100,8
1245,7,100,8
1246,1,100,8
1247,5,100,8
1248,1,100,8
1249,1,100,8
1250,3,100,8
1251,1,100,8
1252,25,100,8
1253,5,100,8
1254,7,100,8
1255,12,100,8
1256,1,100,8
1257,1,100,8
1258,2,100,8
1259,1,100,8
1260,3,100,8
1261,1,100,8
1262,28,100,8
1263,1,100,8
1264,5,100,8
1265,4,100,8
1266,1,100,8
1267,1,100,8
1268,7,100,8
1269,1,100,8
1270,2,100,8
1271,1,100,8
1272,2,100,8
1273,1,100,8
1274,1,100,8
1275,1,100,8
1276,2,100,8
1277,1,100,8
1278,4,100,8
1279,1,100,8
1280,1,100,8
1281,7,100,8
1282,1,100,8
1283,3,100,8
1284,3,100,8
1285,1,100,8
1286,1,100,8
1287,1,100,8
1288,12,100,8
1289,1,100,8
1290,1,100,8
1291,1,100,8
1292,1,100,8
1293,2,100,8
1294,3,100,8
1295,2,100,8
1296,1,100,8
1297,1,100,8
1298,26,100,8
1299,25,100,8
1300,3,100,8
1301,17,100,8
1302,6,100,8
1303,46,100,8
1304,56,100,8
1305,17,100,8
1306,1,100,8
1307,23,100,8
1308,21,100,8
1309,1,100,8
1310,27,100,8
1311,1,100,9
1312,11,100,9
1313,5,100,9
1314,7,100,9
1315,2,100,9
1316,1,100,9
1317,2,100,9
1318,3,100,9
1319,1,100,9
1320,4,100,9
1321,1,100,9
1322,10,100,9
1323,1,100,9
1324,2,100,9
1325,2,100,9
1326,1,100,9
1327,2,100,9
1328,1,100,9
1329,1,100,9
1330,1,100,9
1331,1,100,9
1332,1,100,9
1333,14,100,9
1334,4,100,9
1335,2,100,9
1336,1,100,9
1337,32,100,9
1338,2,100,9
1339,13949,100,9
1340,7,100,9
1341,1,100,9
1342,2,100,9
1343,1,100,9
1344,2,100,9
1345,2,100,9
1346,2,100,9
1347,1,100,9
1348,1,100,9
1349,11,100,9
1350,6,100,9
1351,6,100,9
1352,1,100,9
1353,1,100,9
1354,1,100,9
1355,24,100,9
1356,1,100,9
1357,1,100,9
1358,3,100,9
1359,3,100,9
1360,1,100,9
1361,2,100,9
1362,23,100,9
1363,4,100,9
1364,1,100,9
1365,1,100,9
1366,1,100,9
1367,1,100,9
1368,1,100,9
1369,1,100,9
1370,2,100,9
1371,2,100,9
1372,2,100,9
1373,41,100,9
1374,2,100,9
1375,1,100,9
1376,3,100,9
1377,1,100,9
1378,4,100,9
1379,1,100,9
1380,2,100,9
1381,6,100,9
1382,9,100,9
1383,8,100,9
1384,1,100,9
1385,4,100,9
1386,1,100,9
1387,1,100,9
1388,1,100,9
1389,8,100,9
1390,5,100,9
1391,1,100,9
1392,1,100,9
1393,3,100,9
1394,4,100,9
1395,7,100,9
1396,5,100,9
1397,1,100,9
1398,6,100,9
1399,1,100,9
1400,1,100,9
1401,2,100,9
1402,1,100,9
1403,1,100,9
1404,3,100,9
1405,2,100,9
1406,1,100,9
1407,4,100,9
1408,2,100,9
1409,2,100,9
1410,2,100,9
1411,1,100,9
1412,1,100,9
1413,1,100,9
1414,2,100,9
1415,1,100,9
1416,2,100,9
1417,2,100,9
1418,8,100,9
1419,14,100,9
1420,1,100,9
1421,1,100,9
1422,1,100,9
1423,6,100,9
1424,3,100,9
1425,1,100,9
1426,1,100,9
1427,30,100,9
1428,1,100,9
1429,2,100,9
1430,1,100,9
1431,3,100,9
1432,21,100,9
1433,2,100,9
1434,1,100,9
1435,1,100,9
1436,1,100,9
1437,2,100,9
1438,2,100,9
1439,1,100,9
1440,1,100,9
1441,2,100,9
1442,1,100,9
1443,11,100,9
1444,15,100,9
1445,2,100,9
1446,1,100,9
1447,1,100,9
1448,18,100,9
1449,1,100,9
1450,1,100,9
1451,1,100,9
1452,1,100,9
1453,1,100,9
1454,1,100,9
1455,1,100,9
1456,52,100,9
1457,1,100,9
1458,9,100,9
1459,2,100,9
1460,4,100,9
1461,1,100,9
1462,1,100,9
1463,1,100,9
1464,2,100,9
1465,1,100,9
1466,2,100,9
1467,1,100,9
1468,2,100,9
1469,4,100,9
1470,2,100,9
1471,7,100,9
1472,4,100,9
1473,2,100,9
1474,1,100,9
1475,3,100,9
1476,2,100,9
1477,2,100,9
1478,1,100,9
1479,4,100,9
1480,1,100,9
1481,26,100,9
1482,10,100,9
1483,14,100,9
1484,22,100,9
1485,3,100,9
1486,34,100,9
1487,10,100,9
1488,59,100,9
1489,20,100,9
1490,3,100,9
1491,2,100,9
1492,30,100,9
1493,28,100,9
1494,1,100,9
1495,3,100,9
1496,1,100,9
1497,6,100,10
1498,11,100,10
1499,1,100,10
1500,1,100,10
1501,1,100,10
1502,1,100,10
1503,1,100,10
1504,2,100,10
1505,10,100,10
1506,1,100,10
1507,1,100,10
1508,1,100,10
1509,1,100,10
1510,1,100,10
1511,5,100,10
1512,12,100,10
1513,1,100,10
1514,3,100,10
1515,4,100,10
1516,18,100,10
1517,1,100,10
1518,1,100,10
1519,3,100,10
1520,1,100,10
1521,29,100,10
1522,2,100,10
1523,12367,100,10
1524,2,100,10
1525,2,100,10
1526,3,100,10
1527,1,100,10
1528,1,100,10
1529,5,100,10
1530,2,100,10
1531,1,100,10
1532,1,100,10
1533,2,100,10
1534,33,100,10
1535,1,100,10
1536,1,100,10
1537,1,100,10
1538,15,100,10
1539,1,100,10
1540,1,100,10
1541,1,100,10
1542,2,100,10
1543,1,100,10
1544,1,100,10
1545,1,100,10
1546,12,100,10
1547,1,100,10
1548,4,100,10
1549,3,100,10
1550,2,100,10
1551,36,100,10
1552,20,100,10
1553,1,100,10
1554,18,100,10
1555,3,100,10
1556,1,100,10
1557,2,100,10
1558,6,100,10
1559,14,100,10
1560,2,100,10
1561,3,100,10
1562,2,100,10
1563,1,100,10
1564,6,100,10
1565,3,100,10
1566,1,100,10
1567,4,100,10
1568,1,100,10
1569,27,100,10
1570,2,100,10
1571,1,100,10
1572,1,100,10
1573,1,100,10
1574,1,100,10
1575,1,100,10
1576,5,100,10
1577,1,100,10
1578,5,100,10
1579,1,100,10
1580,2,100,10
1581,1,100,10
1582,1,100,10
1583,1,100,10
1584,3,100,10
1585,3,100,10
1586,2,100,10
1587,2,100,10
1588,1,100,10
1589,3,100,10
1590,2,100,10
1591,10,100,10
1592,4,100,10
1593,12,100,10
1594,1,100,10
1595,14,100,10
1596,6,100,10
1597,4,100,10
1598,1,100,10
1599,8,100,10
1600,12,100,10
1601,3,100,10
1602,11,100,10
1603,6,100,10
1604,1,100,10
1605,13,100,10
1606,1,100,10
1607,1,100,10
1608,3,100,10
1609,2,100,10
1610,20,100,10
1611,1,100,10
1612,1,100,10
1613,1,100,10
1614,2,100,10
1615,14,100,10
1616,1,100,10
1617,1,100,10
1618,2,100,10
1619,1,100,10
1620,1,100,10
1621,1,100,10
1622,5,100,10
1623,1,100,10
1624,1,100,10
1625,1,100,10
1626,1,100,10
1627,1,100,10
1628,2,100,10
1629,2,100,10
1630,1,100,10
1631,10,100,10
1632,1,100,10
1633,1,100,10
1634,21,100,10
1635,1,100,10
1636,1,100,10
1637,3,100,10
1638,1,100,10
1639,1,100,10
1640,4,100,10
1641,1,100,10
1642,15,100,10
1643,1,100,10
1644,4,100,10
1645,1,100,10
1646,1,100,10
1647,2,100,10
1648,5,100,10
1649,2,100,10
1650,1,100,10
1651,2,100,10
1652,8,100,10
1653,2,100,10
1654,1,100,10
1655,1,100,10
1656,1,100,10
1657,3,100,10
1658,1,100,10
1659,8,100,10
1660,1,100,10
1661,2,100,10
1662,1,100,10
