Volume (micrometer^3),Surface (micrometer^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micrometer),SD dist. to surf. (micrometer),Median dist. to surf. (micrometer),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
795,0,795,0,0,0,0,0,0,0,1005.040,1217.589,63.078,0,0,0,0,0,0,0,0,0,0,0,0
140,0,140,0,0,0,0,0,0,0,810.386,1281.286,59.179,0,0,0,0,0,0,0,0,0,0,0,0
119,0,119,0,0,0,0,0,0,0,686.176,406.655,60.328,0,0,0,0,0,0,0,0,0,0,0,0
177,0,177,0,0,0,0,0,0,0,694.401,742.746,60.955,0,0,0,0,0,0,0,0,0,0,0,0
86,0,86,0,0,0,0,0,0,0,349.198,768.105,60.279,0,0,0,0,0,0,0,0,0,0,0,0
54,0,54,0,0,0,0,0,0,0,689.389,768.093,59.481,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,1162.400,630.800,59.500,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,0,0,0,0,0,0,994.800,902.840,60.800,0,0,0,0,0,0,0,0,0,0,0,0
51,0,51,0,0,0,0,0,0,0,596.510,967.294,60.196,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,0,0,0,0,0,0,793.524,1261.952,60.381,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,0,0,0,0,0,0,966.808,1154.885,61.385,0,0,0,0,0,0,0,0,0,0,0,0
128,0,128,0,0,0,0,0,0,0,1036.688,1095.344,63.289,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,0,0,0,0,0,0,244.438,872.375,62.938,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,265.769,668.077,63.538,0,0,0,0,0,0,0,0,0,0,0,0
103,0,103,0,0,0,0,0,0,0,1137.874,915.349,65.563,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,0,0,0,0,0,0,492.096,1211.945,65.137,0,0,0,0,0,0,0,0,0,0,0,0
151,0,151,0,0,0,0,0,0,0,663.993,258.477,68.172,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,0,0,0,0,0,0,1169.629,438.429,66.086,0,0,0,0,0,0,0,0,0,0,0,0
93,0,93,0,0,0,0,0,0,0,743.290,460.559,67.656,0,0,0,0,0,0,0,0,0,0,0,0
79,0,79,0,0,0,0,0,0,0,932.279,579.861,68.000,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,937.700,622.700,66.600,0,0,0,0,0,0,0,0,0,0,0,0
20,0,20,0,0,0,0,0,0,0,1153.550,646.950,67.000,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,354.333,708.867,67.033,0,0,0,0,0,0,0,0,0,0,0,0
62,0,62,0,0,0,0,0,0,0,991.613,789.968,67.435,0,0,0,0,0,0,0,0,0,0,0,0
102,0,102,0,0,0,0,0,0,0,1219.108,809.343,68.529,0,0,0,0,0,0,0,0,0,0,0,0
227,0,227,0,0,0,0,0,0,0,373.868,855.216,68.551,0,0,0,0,0,0,0,0,0,0,0,0
54,0,54,0,0,0,0,0,0,0,1021.000,520.500,69.315,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,923.500,545.417,68.917,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,0,0,0,0,0,0,1056.116,992.000,69.558,0,0,0,0,0,0,0,0,0,0,0,0
74,0,74,0,0,0,0,0,0,0,632.013,1114.527,70.027,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,486.091,398.273,69.545,0,0,0,0,0,0,0,0,0,0,0,0
99,0,99,0,0,0,0,0,0,0,1093.283,604.828,71.465,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,526.833,668.567,70.000,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,813.130,860.130,69.826,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,1114.615,882.000,69.538,0,0,0,0,0,0,0,0,0,0,0,0
81,0,81,0,0,0,0,0,0,0,675.877,1013.136,70.951,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,779.500,1484.000,71.000,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,0,0,0,0,0,0,1239.250,543.812,70.562,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,1065.182,869.318,71.000,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,0,0,0,0,0,0,875.521,377.068,72.918,0,0,0,0,0,0,0,0,0,0,0,0
54,0,54,0,0,0,0,0,0,0,409.667,539.259,72.815,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,263.583,740.917,71.500,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,791.846,969.231,71.692,0,0,0,0,0,0,0,0,0,0,0,0
94,0,94,0,0,0,0,0,0,0,556.255,1054.202,73.064,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,0,0,0,0,0,0,522.588,1073.059,71.529,0,0,0,0,0,0,0,0,0,0,0,0
39,0,39,0,0,0,0,0,0,0,810.231,1072.744,72.538,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,0,0,0,0,0,0,491.714,1209.095,72.333,0,0,0,0,0,0,0,0,0,0,0,0
63,0,63,0,0,0,0,0,0,0,777.984,211.635,74.032,0,0,0,0,0,0,0,0,0,0,0,0
67,0,67,0,0,0,0,0,0,0,547.806,408.090,73.955,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,0,0,0,0,0,0,783.125,484.625,73.667,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,0,0,0,0,0,0,1068.118,540.059,72.941,0,0,0,0,0,0,0,0,0,0,0,0
225,0,225,0,0,0,0,0,0,0,432.996,554.222,76.138,0,0,0,0,0,0,0,0,0,0,0,0
118,0,118,0,0,0,0,0,0,0,946.627,1155.102,74.186,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,1190.645,588.226,73.903,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,930.545,651.818,73.818,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,0,0,0,0,0,0,1216.167,716.042,74.375,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,427.167,1089.750,74.000,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,1134.818,417.909,74.364,0,0,0,0,0,0,0,0,0,0,0,0
170,0,170,0,0,0,0,0,0,0,1234.941,594.194,77.053,0,0,0,0,0,0,0,0,0,0,0,0
62,0,62,0,0,0,0,0,0,0,1310.323,726.452,75.968,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,696.000,742.000,75.636,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,0,0,0,0,0,0,700.731,780.038,75.077,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,0,0,0,0,0,0,737.478,1205.652,75.848,0,0,0,0,0,0,0,0,0,0,0,0
42,0,42,0,0,0,0,0,0,0,726.333,689.381,75.929,0,0,0,0,0,0,0,0,0,0,0,0
52,0,52,0,0,0,0,0,0,0,426.904,989.596,76.654,0,0,0,0,0,0,0,0,0,0,0,0
92,0,92,0,0,0,0,0,0,0,1223.348,1001.391,77.522,0,0,0,0,0,0,0,0,0,0,0,0
106,0,106,0,0,0,0,0,0,0,616.528,1105.141,76.906,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,0,0,0,0,0,0,917.500,1105.000,76.250,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,0,0,0,0,0,0,531.000,1178.062,76.375,0,0,0,0,0,0,0,0,0,0,0,0
69,0,69,0,0,0,0,0,0,0,605.478,771.159,78.130,0,0,0,0,0,0,0,0,0,0,0,0
81,0,81,0,0,0,0,0,0,0,374.988,928.679,78.074,0,0,0,0,0,0,0,0,0,0,0,0
478,0,478,0,0,0,0,0,0,0,877.153,985.569,80.130,0,0,0,0,0,0,0,0,0,0,0,0
206,0,206,0,0,0,0,0,0,0,486.126,1055.422,78.689,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,799.700,212.400,77.800,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,807.000,213.750,78.333,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,0,0,0,0,0,0,852.632,596.947,78.105,0,0,0,0,0,0,0,0,0,0,0,0
101,0,101,0,0,0,0,0,0,0,459.465,1081.020,79.772,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,608.333,289.056,78.722,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,458.846,290.846,79.231,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,623.344,674.500,79.594,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,0,0,0,0,0,0,776.098,680.829,80.537,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,874.600,960.800,78.500,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,643.333,218.000,80.250,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,751.783,561.217,80.565,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,1078.968,786.645,80.032,0,0,0,0,0,0,0,0,0,0,0,0
38,0,38,0,0,0,0,0,0,0,643.447,787.816,80.816,0,0,0,0,0,0,0,0,0,0,0,0
69,0,69,0,0,0,0,0,0,0,647.594,1054.464,81.130,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,668.583,214.167,80.167,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,347.200,392.200,80.400,0,0,0,0,0,0,0,0,0,0,0,0
39,0,39,0,0,0,0,0,0,0,317.615,780.820,81.692,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,0,0,0,0,0,0,854.526,250.158,81.947,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,901.087,285.696,81.826,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,760.583,344.917,81.583,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,0,0,0,0,0,0,705.362,963.000,82.447,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,0,0,0,0,0,0,672.381,370.524,82.905,0,0,0,0,0,0,0,0,0,0,0,0
77,0,77,0,0,0,0,0,0,0,364.727,397.857,83.662,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,0,0,0,0,0,0,732.714,641.357,83.000,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,0,0,0,0,0,0,452.467,661.778,83.733,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,410.100,713.200,82.200,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,0,0,0,0,0,0,476.571,720.857,82.619,0,0,0,0,0,0,0,0,0,0,0,0
51,0,51,0,0,0,0,0,0,0,1202.902,785.451,83.373,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,0,0,0,0,0,0,1039.400,1089.089,83.756,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,0,0,0,0,0,0,959.096,508.644,85.301,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,0,0,0,0,0,0,445.875,549.938,84.062,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,1055.250,758.562,83.969,0,0,0,0,0,0,0,0,0,0,0,0
79,0,79,0,0,0,0,0,0,0,1113.810,1023.089,85.519,0,0,0,0,0,0,0,0,0,0,0,0
83,0,83,0,0,0,0,0,0,0,961.349,1071.012,84.880,0,0,0,0,0,0,0,0,0,0,0,0
179,0,179,0,0,0,0,0,0,0,847.704,1125.520,86.318,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,1100.867,651.133,85.333,0,0,0,0,0,0,0,0,0,0,0,0
197,0,197,0,0,0,0,0,0,0,745.838,1116.234,87.132,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,475.923,578.000,86.000,0,0,0,0,0,0,0,0,0,0,0,0
157,0,157,0,0,0,0,0,0,0,922.325,726.777,87.682,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,588.667,985.167,86.000,0,0,0,0,0,0,0,0,0,0,0,0
12259,0,12259,0,0,0,0,0,0,0,1066.787,801.038,87.305,0,0,0,0,0,0,0,0,0,0,0,0
204,0,204,0,0,0,0,0,0,0,370.377,374.824,89.672,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,0,0,0,0,0,0,867.107,543.607,87.429,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,0,0,0,0,0,0,769.833,566.333,87.972,0,0,0,0,0,0,0,0,0,0,0,0
125,0,125,0,0,0,0,0,0,0,940.392,729.464,88.224,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,0,0,0,0,0,0,464.793,763.069,87.862,0,0,0,0,0,0,0,0,0,0,0,0
142,0,142,0,0,0,0,0,0,0,861.021,938.725,88.366,0,0,0,0,0,0,0,0,0,0,0,0
101,0,101,0,0,0,0,0,0,0,753.505,977.337,88.921,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,0,0,0,0,0,0,1059.684,436.632,88.368,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,0,0,0,0,0,0,944.926,718.111,88.741,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,0,0,0,0,0,0,1124.560,899.080,88.520,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,941.182,936.636,88.364,0,0,0,0,0,0,0,0,0,0,0,0
40,0,40,0,0,0,0,0,0,0,557.400,1003.625,88.025,0,0,0,0,0,0,0,0,0,0,0,0
60,0,60,0,0,0,0,0,0,0,483.767,398.333,89.567,0,0,0,0,0,0,0,0,0,0,0,0
79,0,79,0,0,0,0,0,0,0,1272.000,576.051,89.722,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,398.406,782.625,89.500,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,0,0,0,0,0,0,820.235,854.412,88.824,0,0,0,0,0,0,0,0,0,0,0,0
220,0,220,0,0,0,0,0,0,0,779.977,881.386,91.000,0,0,0,0,0,0,0,0,0,0,0,0
79,0,79,0,0,0,0,0,0,0,913.544,1204.924,90.051,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,0,0,0,0,0,0,752.714,345.250,90.071,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,661.548,693.323,90.258,0,0,0,0,0,0,0,0,0,0,0,0
62,0,62,0,0,0,0,0,0,0,417.161,809.855,90.694,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,375.667,355.000,90.867,0,0,0,0,0,0,0,0,0,0,0,0
139,0,139,0,0,0,0,0,0,0,1191.691,418.626,92.446,0,0,0,0,0,0,0,0,0,0,0,0
65,0,65,0,0,0,0,0,0,0,774.969,530.692,91.754,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,0,0,0,0,0,0,363.596,955.830,91.255,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,1018.083,1098.167,90.583,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,925.692,1188.154,90.846,0,0,0,0,0,0,0,0,0,0,0,0
49,0,49,0,0,0,0,0,0,0,454.939,312.531,92.327,0,0,0,0,0,0,0,0,0,0,0,0
187,0,187,0,0,0,0,0,0,0,1074.037,414.305,93.476,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,400.182,606.818,91.364,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,839.645,860.710,92.032,0,0,0,0,0,0,0,0,0,0,0,0
108,0,108,0,0,0,0,0,0,0,291.139,946.157,93.833,0,0,0,0,0,0,0,0,0,0,0,0
67,0,67,0,0,0,0,0,0,0,766.881,1028.149,93.478,0,0,0,0,0,0,0,0,0,0,0,0
360,0,360,0,0,0,0,0,0,0,716.408,1201.989,94.703,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,800.733,208.533,93.867,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,815.409,210.409,93.682,0,0,0,0,0,0,0,0,0,0,0,0
57,0,57,0,0,0,0,0,0,0,635.982,491.228,93.421,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,0,0,0,0,0,0,904.211,498.842,93.158,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,0,0,0,0,0,0,559.308,935.654,92.885,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,0,0,0,0,0,0,959.040,1045.320,93.040,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,0,0,0,0,0,0,1052.420,417.600,94.440,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,967.111,508.000,93.556,0,0,0,0,0,0,0,0,0,0,0,0
99,0,99,0,0,0,0,0,0,0,247.455,837.879,95.515,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,0,0,0,0,0,0,847.464,1207.214,94.000,0,0,0,0,0,0,0,0,0,0,0,0
243,0,243,0,0,0,0,0,0,0,734.946,605.778,97.543,0,0,0,0,0,0,0,0,0,0,0,0
71,0,71,0,0,0,0,0,0,0,502.972,1104.746,95.845,0,0,0,0,0,0,0,0,0,0,0,0
286,0,286,0,0,0,0,0,0,0,1056.776,505.857,98.517,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,436.615,354.077,96.615,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,0,0,0,0,0,0,1133.235,377.118,98.353,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,985.600,408.867,96.667,0,0,0,0,0,0,0,0,0,0,0,0
154,0,154,0,0,0,0,0,0,0,343.617,727.792,98.156,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,1118.833,899.500,97.833,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,0,0,0,0,0,0,1005.297,907.513,97.811,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,1193.174,945.609,97.783,0,0,0,0,0,0,0,0,0,0,0,0
101,0,101,0,0,0,0,0,0,0,264.198,738.693,98.990,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,0,0,0,0,0,0,854.477,742.591,98.227,0,0,0,0,0,0,0,0,0,0,0,0
105,0,105,0,0,0,0,0,0,0,766.514,924.114,99.314,0,0,0,0,0,0,0,0,0,0,0,0
69,0,69,0,0,0,0,0,0,0,987.957,1006.986,98.957,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,561.944,1018.722,97.778,0,0,0,0,0,0,0,0,0,0,0,0
106,0,106,0,0,0,0,0,0,0,640.528,1087.925,99.594,0,0,0,0,0,0,0,0,0,0,0,0
128,0,128,0,0,0,0,0,0,0,1047.766,417.523,100.633,0,0,0,0,0,0,0,0,0,0,0,0
218,0,218,0,0,0,0,0,0,0,1083.335,512.422,102.555,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,0,0,0,0,0,0,1130.720,610.240,99.480,0,0,0,0,0,0,0,0,0,0,0,0
97,0,97,0,0,0,0,0,0,0,434.680,661.794,99.856,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,0,0,0,0,0,0,1189.000,798.257,99.257,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,708.462,1006.615,98.385,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,0,0,0,0,0,0,1112.292,100.958,101.375,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,0,0,0,0,0,0,742.304,759.457,100.957,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,0,0,0,0,0,0,569.750,1226.938,100.812,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,0,0,0,0,0,0,526.978,341.348,102.435,0,0,0,0,0,0,0,0,0,0,0,0
78,0,78,0,0,0,0,0,0,0,478.526,843.064,103.064,0,0,0,0,0,0,0,0,0,0,0,0
49,0,49,0,0,0,0,0,0,0,1168.265,1012.776,102.980,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,0,0,0,0,0,0,507.191,1104.192,102.255,0,0,0,0,0,0,0,0,0,0,0,0
65,0,65,0,0,0,0,0,0,0,826.846,574.246,103.754,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,1083.800,875.200,103.300,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,0,0,0,0,0,0,754.455,1033.682,103.455,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,747.083,1186.917,102.500,0,0,0,0,0,0,0,0,0,0,0,0
269,0,269,0,0,0,0,0,0,0,1040.643,334.472,105.978,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,402.290,352.548,103.903,0,0,0,0,0,0,0,0,0,0,0,0
39,0,39,0,0,0,0,0,0,0,755.077,658.769,104.718,0,0,0,0,0,0,0,0,0,0,0,0
113,0,113,0,0,0,0,0,0,0,521.734,694.637,105.177,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,1225.261,797.391,104.043,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,770.000,222.364,104.455,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,0,0,0,0,0,0,872.875,548.125,104.500,0,0,0,0,0,0,0,0,0,0,0,0
88,0,88,0,0,0,0,0,0,0,1133.568,769.830,105.625,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,819.562,1142.844,105.594,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,0,0,0,0,0,0,1106.481,1158.185,104.963,0,0,0,0,0,0,0,0,0,0,0,0
241,0,241,0,0,0,0,0,0,0,650.050,1217.797,106.888,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,0,0,0,0,0,0,540.628,398.721,106.651,0,0,0,0,0,0,0,0,0,0,0,0
239,0,239,0,0,0,0,0,0,0,1053.958,417.218,107.674,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,1131.182,607.364,105.636,0,0,0,0,0,0,0,0,0,0,0,0
38,0,38,0,0,0,0,0,0,0,798.053,668.526,107.974,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,626.545,1048.500,107.318,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,889.462,1096.077,107.385,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,0,0,0,0,0,0,619.971,662.514,108.543,0,0,0,0,0,0,0,0,0,0,0,0
92,0,92,0,0,0,0,0,0,0,1104.402,677.098,108.326,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,0,0,0,0,0,0,1119.562,1016.021,108.208,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,0,0,0,0,0,0,589.542,1022.583,108.375,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,0,0,0,0,0,0,415.561,381.707,108.659,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,0,0,0,0,0,0,1210.732,435.854,108.707,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,711.222,445.500,108.778,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,0,0,0,0,0,0,532.188,730.562,108.812,0,0,0,0,0,0,0,0,0,0,0,0
20,0,20,0,0,0,0,0,0,0,1254.500,785.100,108.800,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,412.645,934.774,108.774,0,0,0,0,0,0,0,0,0,0,0,0
